Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
883,359.124676,56.742844,359.125063,56.742869,63,466,63.786,466.070,1,+218074,1.0000,+1656.93,adu,-13.3465,+0.0082,1,E,7028.607910,7013.037424,7384.741287,6987.909180,7487.411941,0.000000,1237.082349,132.960254,6,6,6,0,9,15,113.84,0,445,4.16,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
884,359.154799,56.742747,359.154622,56.742934,124,464,123.659,464.701,1,+165811,1.0000,+825.447,adu,-13.0490,+0.0054,1,E,7002.829346,6993.451806,7025.660954,6992.005859,7026.281580,0.000000,93.491663,60.037891,6,6,6,0,9,15,113.84,0,444,3.98,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
885,359.314175,56.744979,359.314216,56.745189,447,464,447.104,464.774,1,+194954,1.0000,+906.655,adu,-13.2248,+0.0050,1,E,7003.491699,6999.142012,7146.231932,7001.479004,7164.875943,0.000000,517.126778,66.198379,6,6,6,0,9,15,113.84,0,443,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
886,359.411904,56.745705,359.414583,56.743349,645,462,650.227,453.186,1,+62555.0,1.0000,+964.543,adu,-11.9907,+0.0167,1,E,7008.455566,6976.932615,7052.344743,6988.672852,7053.978316,0.000000,151.970881,77.981230,6,6,6,0,9,15,113.84,0,449,18.82,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
887,359.543658,56.747564,359.543780,56.747503,912,463,912.242,462.769,1,+13569.2,1.0000,+517.328,adu,-10.3314,+0.0414,1,E,6964.964844,6952.124360,6965.688365,6975.355957,6965.826270,0.000000,43.879653,42.287217,6,6,6,0,9,15,113.84,0,459,3.92,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
888,359.144438,56.742595,359.144235,56.739722,103,464,102.304,453.414,1,+309627,1.0000,+6117.39,adu,-13.7271,+0.0215,1,E,7127.460449,7011.060054,7569.710146,6990.561523,7660.666030,0.000000,1178.315102,509.273584,6,6,6,0,9,15,113.84,0,443,3.40,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
889,359.180443,56.743391,359.180814,56.743514,176,465,176.764,465.435,1,+160574,1.0000,+3260.90,adu,-13.0142,+0.0220,1,E,7039.943848,6997.818108,7317.640601,7001.642578,7353.790216,0.000000,729.086077,270.534668,6,6,6,0,9,15,113.84,0,443,1.22,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
890,359.265830,56.744052,359.265707,56.744255,349,463,348.771,463.754,1,+31053.3,1.0000,+790.126,adu,-11.2303,+0.0276,1,E,7013.678711,6996.948286,7039.424103,6997.937012,7040.364365,0.000000,115.188689,64.432520,6,6,6,0,9,15,113.84,0,446,0.28,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
891,359.374870,56.745775,359.374778,56.745779,570,464,569.812,464.016,1,+39502.1,1.0000,+1244.87,adu,-11.4916,+0.0342,1,E,7015.695557,6993.136359,7315.056194,6989.471680,7402.567261,0.000000,1136.144107,102.896240,6,6,6,0,9,15,113.84,0,450,4.09,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
892,359.196258,56.743076,359.193040,56.741405,208,463,201.321,457.008,1,+226092,1.0000,+2623.82,adu,-13.3857,+0.0126,1,E,7081.347656,7013.289518,7243.431274,7004.446289,7256.591462,0.000000,437.327947,215.661211,6,6,6,0,9,15,113.84,0,442,13.50,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
893,359.429131,56.747005,359.429218,56.747220,680,466,680.194,466.790,1,+130690,1.0000,+643.165,adu,-12.7906,+0.0053,1,E,6995.263184,7001.968064,6997.000926,6991.441406,6997.149119,0.000000,45.589753,44.569951,6,6,6,0,9,15,113.84,0,453,4.12,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
894,359.496270,56.747280,359.496235,56.747544,816,464,815.952,464.977,1,+25653.9,1.0000,+1260.38,adu,-11.0229,+0.0533,1,E,7009.759277,6962.028846,7062.964561,6986.198730,7064.912402,0.000000,166.073138,104.652695,6,6,6,0,9,15,113.84,0,449,4.04,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
895,359.341267,56.746423,359.341570,56.746394,502,468,502.611,467.880,1,+238511,1.0000,+1110.08,adu,-13.4438,+0.0051,1,E,7012.346436,7011.443580,7159.259439,6998.704102,7182.217305,0.000000,574.444327,83.430723,6,6,6,0,9,15,113.84,0,448,4.12,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
896,359.491817,56.747498,359.488423,56.746828,807,465,800.072,462.679,1,+153515,1.0000,+993.600,adu,-12.9654,+0.0070,1,E,7017.514160,7015.183789,7046.579522,6987.986816,7047.594026,0.000000,119.710120,76.435488,6,6,6,0,9,15,113.84,0,449,3.96,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
897,359.396538,56.747137,359.395997,56.747476,614,468,612.935,469.275,1,+97674.7,1.0000,+837.070,adu,-12.4745,+0.0093,1,E,7019.363770,7002.531018,7034.200200,6989.368164,7034.675953,0.000000,81.903975,65.004883,6,6,6,0,9,15,113.84,0,449,3.86,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
898,359.356048,56.747158,359.356342,56.747281,532,470,532.605,470.438,1,+315251,1.0000,+973.030,adu,-13.7466,+0.0034,1,E,7019.833984,7024.770878,7039.698587,6994.907715,7040.443434,0.000000,102.523771,66.479453,6,6,6,0,9,15,113.84,0,446,4.05,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
899,359.214424,56.745232,359.214275,56.745401,245,470,244.712,470.629,1,+53385.5,1.0000,+1301.64,adu,-11.8186,+0.0265,1,E,7019.304199,7007.085301,7105.620210,7001.300781,7110.587748,0.000000,266.040480,107.207236,6,6,6,0,9,15,113.84,0,448,4.00,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
900,359.467570,56.748833,359.467407,56.748778,758,471,757.666,470.807,1,+123268,1.0000,+1023.45,adu,-12.7271,+0.0090,1,E,7021.533203,6986.190214,7083.790899,6993.615723,7087.282493,0.000000,222.689437,80.439189,6,6,6,0,9,15,113.84,0,447,4.02,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
901,359.274588,56.746884,359.274417,56.746828,367,473,366.649,472.805,1,+674680,1.0000,+1090.37,adu,-14.5727,+0.0018,1,E,7023.990234,6989.905791,7036.951733,7001.475098,7037.449704,0.000000,83.810987,60.028281,6,6,6,0,9,15,113.84,0,449,3.96,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
902,359.117221,56.743818,359.116673,56.743986,48,470,46.906,470.653,1,+10485.6,1.0000,+674.704,adu,-10.0515,+0.0699,1,E,7002.325684,6988.501649,7016.550056,6988.185547,7017.176301,0.000000,93.851378,55.851035,6,6,6,0,9,15,113.84,0,451,3.68,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
903,359.432530,56.748402,359.429226,56.747220,687,471,680.210,466.791,1,+130690,1.0000,+643.165,adu,-12.7906,+0.0053,1,E,6995.263184,7001.968064,6997.000926,6991.463379,6997.149119,0.000000,45.589753,44.569951,6,6,6,0,9,15,113.84,0,453,4.28,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
904,359.327378,56.747866,359.327473,56.747829,474,474,474.189,473.859,1,+182791,1.0000,+1062.67,adu,-13.1549,+0.0063,1,E,7014.854492,7004.945680,7124.216702,7001.200684,7134.910463,0.000000,390.932088,81.347490,6,6,6,0,9,15,113.84,0,444,3.86,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
905,359.394024,56.748190,359.396005,56.747477,609,472,612.950,469.280,1,+97674.7,1.0000,+837.070,adu,-12.4745,+0.0093,1,E,7019.363770,7002.531018,7034.200200,6989.604004,7034.675953,0.000000,81.903975,65.004883,6,6,6,0,9,15,113.84,0,449,3.99,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
906,359.565250,56.751064,359.565648,56.751134,956,475,956.812,475.239,1,+155789,1.0000,+632.459,adu,-12.9813,+0.0044,1,E,6975.683594,6950.407624,6976.113757,6972.981934,6976.246378,0.000000,43.063172,41.441963,6,6,6,0,9,15,113.84,0,457,4.23,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
907,359.613640,56.751062,359.613643,56.751197,1054,473,1054.016,473.496,1,+28472.1,1.0000,+563.159,adu,-11.1360,+0.0215,1,E,6975.492432,6996.988156,6975.646041,6972.009277,6975.804367,0.000000,47.050440,45.026973,6,6,6,0,9,15,113.84,0,454,4.10,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
908,359.158628,56.745243,359.158983,56.745267,132,473,132.720,473.070,1,+27970.9,1.0000,+1328.73,adu,-11.1168,+0.0516,1,E,7011.766113,6979.660744,7160.220840,6991.255371,7177.270833,0.000000,494.979499,110.244385,6,6,6,0,9,15,113.84,0,445,3.41,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
909,359.296301,56.747179,359.296359,56.747058,411,473,411.106,472.552,1,+27733.8,1.0000,+2150.12,adu,-11.1075,+0.0842,1,E,7058.560059,7022.004653,7167.336902,7002.947754,7173.178984,0.000000,289.767969,179.448320,6,6,6,0,9,15,113.84,0,449,4.05,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
910,359.317990,56.748012,359.318134,56.748020,455,475,455.292,475.023,1,+183872,1.0000,+1399.45,adu,-13.1613,+0.0083,1,E,7012.829590,6997.362010,7175.448605,7002.949219,7196.740088,0.000000,553.799964,111.413477,6,6,6,0,9,15,113.84,0,445,4.05,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
911,359.182806,56.745594,359.182693,56.745542,181,473,180.766,472.814,1,+158808,1.0000,+1037.74,adu,-13.0022,+0.0071,1,E,7007.591309,7002.422642,7085.299066,7001.027344,7090.760557,0.000000,278.559215,80.209473,6,6,6,0,9,15,113.84,0,449,3.87,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
912,359.210894,56.746809,359.210943,56.747032,238,476,238.121,476.820,1,+135246,1.0000,+887.241,adu,-12.8278,+0.0071,1,E,7005.852051,6986.411736,7045.798796,7001.070801,7047.382303,0.000000,149.554925,67.560752,6,6,6,0,9,15,113.84,0,447,4.17,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
913,359.471496,56.749422,359.467443,56.748777,766,473,757.739,470.802,1,+123028,1.0000,+1023.34,adu,-12.7250,+0.0090,1,E,7021.533203,6986.190214,7083.790899,6993.310547,7087.282493,0.000000,222.689437,80.439189,6,6,6,0,9,15,113.84,0,447,4.19,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
914,359.495669,56.749984,359.495929,56.749873,815,474,815.518,473.578,1,+18217.4,1.0000,+1267.95,adu,-10.6512,+0.0756,1,E,7022.777344,6980.380142,7068.992813,6985.311035,7070.579710,0.000000,149.961565,105.466885,6,6,6,0,9,15,113.84,0,446,17.87,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
915,359.270603,56.747642,359.274395,56.746831,359,476,366.604,472.815,1,+674704,1.0000,+1090.38,adu,-14.5728,+0.0018,1,E,7023.990234,6989.905791,7036.951733,7001.353027,7037.449704,0.000000,83.810987,60.028281,6,6,6,0,9,15,113.84,0,449,4.27,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
916,359.258217,56.748556,359.258366,56.748525,334,480,334.300,479.878,1,+480831,1.0000,+1218.37,adu,-14.2050,+0.0028,1,E,7034.100342,6999.031064,7066.427089,7001.055664,7067.564390,0.000000,126.926781,83.879883,6,6,6,0,9,15,113.84,0,450,3.97,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
917,359.367293,56.749744,359.367147,56.749749,555,479,554.704,479.025,1,+184236,1.0000,+881.085,adu,-13.1634,+0.0052,1,E,7012.893066,6996.607513,7033.159057,6990.416016,7033.845381,0.000000,98.366498,64.441602,6,6,6,0,9,15,113.84,0,451,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
918,359.368222,56.751112,359.367164,56.749749,557,484,554.739,479.025,1,+184236,1.0000,+881.085,adu,-13.1634,+0.0052,1,E,7012.893066,6996.607513,7033.159057,6989.605469,7033.845381,0.000000,98.366498,64.441602,6,6,6,0,9,15,113.84,0,451,4.54,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
919,359.360408,56.749113,359.356313,56.747282,541,477,532.547,470.444,1,+315262,1.0000,+973.036,adu,-13.7467,+0.0034,1,E,7019.833984,7024.770878,7039.698587,6993.039551,7040.443434,0.000000,102.523771,66.479453,6,6,6,0,9,15,113.84,0,446,3.38,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
920,359.461559,56.750928,359.461686,56.750978,746,479,746.261,479.179,1,+99319.2,1.0000,+1811.56,adu,-12.4926,+0.0198,1,E,7020.360352,6995.778683,7154.098355,6990.871094,7163.862473,0.000000,374.321277,149.234189,6,6,6,0,9,15,113.84,0,446,3.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
921,359.236997,56.748261,359.236815,56.748389,291,480,290.644,480.479,1,+155124,1.0000,+3832.63,adu,-12.9767,+0.0268,1,E,7059.087891,7033.899402,7625.777734,7000.355957,7875.420208,0.000000,1969.354429,319.278662,6,6,6,0,9,15,113.84,0,451,4.00,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
922,359.396423,56.749847,359.395966,56.747467,614,478,612.871,469.244,1,+98392.7,1.0000,+837.499,adu,-12.4824,+0.0092,1,E,7019.363770,7002.531018,7034.200200,6990.822754,7034.675953,0.000000,81.903975,65.004883,6,6,6,0,9,15,113.84,0,449,4.06,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
923,359.408750,56.750274,359.408599,56.750439,639,479,638.709,479.618,1,+19948.5,1.0000,+709.520,adu,-10.7498,+0.0386,1,E,6995.693848,6994.272351,7029.969204,6994.000488,7031.414640,0.000000,142.726006,58.139844,6,6,6,0,9,15,113.84,0,444,4.34,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
924,359.248840,56.748426,359.250834,56.746447,315,480,318.853,472.596,1,+130567,1.0000,+4257.54,adu,-12.7896,+0.0354,1,E,7078.944092,7010.259755,7506.172376,7000.521973,7600.323496,0.000000,1193.944764,354.714248,6,6,6,0,9,15,113.84,0,444,4.19,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
925,359.381583,56.750470,359.381767,56.750549,584,481,584.380,481.281,1,+59916.8,1.0000,+622.545,adu,-11.9439,+0.0113,1,E,6987.175537,6970.170138,6993.757633,6987.174316,6993.953098,0.000000,52.346391,47.969961,6,6,6,0,9,15,113.84,0,454,4.06,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
926,359.421571,56.750706,359.421455,56.750697,665,480,664.764,479.975,1,+12120.6,1.0000,+951.915,adu,-10.2088,+0.0853,1,E,7004.087402,6995.109592,7063.584611,6992.692871,7066.980884,0.000000,219.313447,79.151133,6,6,6,0,9,15,113.84,0,449,3.84,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
927,359.499553,56.751657,359.499332,56.751793,823,480,822.564,480.512,1,+19443.8,1.0000,+999.387,adu,-10.7220,+0.0558,1,E,7016.515137,7006.956719,7056.035404,6983.513184,7057.604014,0.000000,148.958202,82.785156,6,6,6,0,9,15,113.84,0,446,3.77,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
928,359.163937,56.747761,359.163992,56.747626,143,482,143.097,481.500,1,+13336.8,1.0000,+654.289,adu,-10.3126,+0.0533,1,E,6997.096680,6974.616862,7018.654770,6991.720215,7019.376188,0.000000,100.748502,53.825254,6,6,6,0,9,15,113.84,0,442,4.07,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
929,359.301126,56.749684,359.301502,56.749819,421,482,421.774,482.481,1,+30714.2,1.0000,+3058.66,adu,-11.2183,+0.1081,1,E,7059.620605,6978.435497,7226.112303,7003.999512,7238.084045,0.000000,416.590073,255.680420,6,6,6,0,9,15,113.84,0,450,16.93,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
930,359.402793,56.751012,359.402789,56.751180,627,482,627.006,482.619,1,+48813.1,1.0000,+2058.49,adu,-11.7213,+0.0458,1,E,7035.737793,6987.635630,7138.135017,6993.270996,7143.974378,0.000000,289.111374,171.245625,6,6,6,0,9,15,113.84,0,447,3.81,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
931,359.286309,56.749754,359.286403,56.749745,391,483,391.189,482.961,1,+26894.8,1.0000,+878.327,adu,-11.0742,+0.0355,1,E,7016.415527,6993.374166,7061.705703,7003.224609,7063.558081,0.000000,161.937849,72.216465,6,6,6,0,9,15,113.84,0,448,0.31,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
932,359.337635,56.750441,359.337396,56.750600,495,483,494.530,483.596,1,+23271.7,1.0000,+913.086,adu,-10.9171,+0.0426,1,E,7008.594238,7004.966956,7068.374352,6999.886719,7071.505124,0.000000,210.636596,75.344160,6,6,6,0,9,15,113.84,0,448,3.69,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
933,359.170807,56.748674,359.170964,56.748705,157,485,157.322,485.108,1,+17162.2,1.0000,+521.142,adu,-10.5864,+0.0330,1,E,6986.285156,6967.503325,6989.799598,6993.887695,6989.971803,0.000000,49.119891,42.224531,6,6,6,0,9,15,113.84,0,449,3.96,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
934,359.329703,56.751150,359.329909,56.751178,479,486,479.420,486.093,1,+159266,1.0000,+1149.78,adu,-13.0053,+0.0078,1,E,7019.074951,7008.390054,7162.184849,7001.931152,7180.965376,0.000000,519.593340,90.204346,6,6,6,0,9,15,113.84,0,446,3.93,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
935,359.357341,56.751513,359.357226,56.751425,535,486,534.759,485.680,1,+20189.5,1.0000,+3737.54,adu,-10.7628,+0.2010,1,E,7062.189697,7002.689906,7279.550368,6993.659668,7297.440763,0.000000,511.245092,312.576973,6,6,6,0,9,15,113.84,0,448,3.98,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
936,359.294120,56.751758,359.294346,56.751682,407,490,407.452,489.706,1,+255430,1.0000,+4250.23,adu,-13.5182,+0.0181,1,E,7078.244629,7031.516421,7390.800185,7004.233887,7429.939376,0.000000,762.485502,352.784287,6,6,6,0,9,15,113.84,0,443,4.05,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
937,359.391878,56.752229,359.391814,56.752412,605,487,604.886,487.678,1,+24523.1,1.0000,+1033.45,adu,-10.9739,+0.0458,1,E,7023.253906,6979.647277,7048.814502,6990.504883,7049.572307,0.000000,103.478151,85.492920,6,6,6,0,9,15,113.84,0,448,4.13,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
938,359.143613,56.749361,359.143612,56.749439,102,489,102.006,489.291,1,+22536.7,1.0000,+604.174,adu,-10.8822,+0.0291,1,E,7002.585938,6985.738042,7019.684990,6987.424316,7020.279382,0.000000,91.453733,49.011924,6,6,6,0,9,15,113.84,0,451,3.81,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
939,359.489574,56.754249,359.489798,56.754341,803,490,803.463,490.330,1,+118182,1.0000,+756.740,adu,-12.6814,+0.0070,1,E,6995.583008,6981.410970,7026.461575,6984.702637,7027.670359,0.000000,130.486615,56.369453,6,6,6,0,9,15,113.84,0,444,4.09,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
940,359.536981,56.754264,359.536851,56.754558,899,488,898.759,489.089,1,+8192.77,1.0000,+572.558,adu,-9.7836,+0.0759,1,E,6974.257813,6970.236972,6977.810589,6975.947754,6977.974113,0.000000,47.824163,47.369072,6,6,6,0,9,15,113.84,0,453,3.92,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
941,359.495497,56.754319,359.495679,56.754401,815,490,815.375,490.292,1,+31595.9,1.0000,+2069.43,adu,-11.2491,+0.0711,1,E,7040.697510,7019.746452,7174.075576,6983.546387,7184.455279,0.000000,386.486989,172.477021,6,6,6,0,9,15,113.84,0,446,1.11,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
942,359.529052,56.754986,359.524613,56.756853,883,491,874.159,498.081,1,+44251.4,1.0000,+3730.86,adu,-11.6148,+0.0915,1,E,7030.054688,7012.905276,7604.107230,6977.176758,7851.654454,0.000000,1958.206102,311.817998,6,6,6,0,9,15,113.84,0,449,3.80,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
943,359.587793,56.755656,359.587940,56.755626,1002,491,1002.295,490.884,1,+11475.3,1.0000,+674.290,adu,-10.1494,+0.0638,1,E,6985.473145,6982.719037,7005.846770,6972.882813,7006.562243,0.000000,100.240349,55.665381,6,6,6,0,9,15,113.84,0,444,3.60,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
944,359.151442,56.750831,359.151525,56.750802,118,494,118.164,493.885,1,+166477,1.0000,+649.347,adu,-13.0534,+0.0042,1,E,6997.447266,7002.586958,6997.674563,6986.749512,6997.813155,0.000000,44.090019,42.352275,6,6,6,0,9,15,113.84,0,456,3.83,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
945,359.302486,56.752413,359.303183,56.752214,424,492,425.394,491.232,1,+74771.7,1.0000,+2500.79,adu,-12.1843,+0.0363,1,E,7032.153320,6980.600834,7196.347268,7005.281738,7209.796828,0.000000,440.671890,207.947061,6,6,6,0,9,15,113.84,0,446,1.20,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
946,359.425373,56.754278,359.425237,56.754158,673,493,672.715,492.565,1,+109075,1.0000,+1900.17,adu,-12.5943,+0.0189,1,E,7031.750000,6992.409320,7364.134001,6992.919434,7473.842545,0.000000,1277.299706,156.608721,6,6,6,0,9,15,113.84,0,448,4.24,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
947,359.598643,56.756048,359.598307,56.756083,1024,492,1023.321,492.143,1,+25338.5,1.0000,+597.479,adu,-11.0095,+0.0256,1,E,6981.350830,6981.720369,6982.228569,6971.380371,6982.430315,0.000000,53.137415,48.218750,6,6,6,0,9,15,113.84,0,450,3.74,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
948,359.231366,56.752520,359.231300,56.752602,280,496,279.874,496.304,1,+1.17789e+06,1.0000,+1354.37,adu,-15.1778,+0.0012,1,E,7051.770996,7024.445519,7061.829352,7001.845215,7062.187998,0.000000,71.250964,67.898223,6,6,6,0,9,15,113.84,0,454,4.14,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
949,359.245754,56.751095,359.245710,56.751198,309,490,308.921,490.383,1,+5718.08,1.0000,+817.247,adu,-9.3931,+0.1552,1,E,7021.042480,7057.014691,7047.067946,7003.382813,7048.065784,0.000000,118.728020,68.057324,6,6,6,0,9,15,113.84,0,445,3.40,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
950,359.462886,56.754740,359.462378,56.755166,749,493,748.006,494.594,1,+101422,1.0000,+1439.41,adu,-12.5153,+0.0154,1,E,7023.478027,6973.366121,7110.301238,6986.934570,7115.710969,0.000000,277.726917,117.401904,6,6,6,0,9,15,113.84,0,445,4.31,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
951,359.508277,56.755826,359.508225,56.755970,841,495,840.905,495.532,1,+690049,1.0000,+1182.24,adu,-14.5972,+0.0019,1,E,7029.223145,7014.382527,7078.799104,6980.932129,7081.539514,0.000000,197.211932,70.354834,6,6,6,0,9,15,113.84,0,445,4.31,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
952,359.351818,56.753610,359.353698,56.755652,524,494,527.988,501.445,1,+258986,1.0000,+2076.43,adu,-13.5332,+0.0087,1,E,7059.000000,7001.850269,7223.045652,6995.566406,7247.151393,0.000000,591.261346,168.594482,6,6,6,0,9,15,113.84,0,451,4.27,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
953,359.353710,56.755532,359.353705,56.755653,528,501,528.001,501.445,1,+258986,1.0000,+2076.43,adu,-13.5332,+0.0087,1,E,7059.000000,7001.850269,7223.045652,6994.495117,7247.151393,0.000000,591.261346,168.594482,6,6,6,0,9,15,113.84,0,451,3.94,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
954,359.525050,56.756294,359.524587,56.756843,875,496,874.105,498.044,1,+44226.6,1.0000,+3730.86,adu,-11.6142,+0.0916,1,E,7030.054688,7012.905276,7604.107230,6977.760254,7851.654454,0.000000,1958.206102,311.817998,6,6,6,0,9,15,113.84,0,449,74.92,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
955,359.523506,56.757903,359.520007,56.760037,872,502,865.084,510.023,1,+1.11616e+06,1.0000,+2411.62,adu,-15.1193,+0.0023,1,E,7093.518555,7055.208137,7178.131635,6977.854004,7181.713711,0.000000,227.052024,181.517090,6,6,6,0,9,15,113.84,0,450,NaN,/Users/sl/Documents/Teaching/PHY241/stack_V_300.fit
