Number,ApertureRA,ApertureDec,CentroidRA,CentroidDec,ApertureX,ApertureY,CentroidX,CentroidY,CentroidFlag,SourceIntensity,ApertureCorr,SourceUncertainty,DataUnits,Magnitude,MagUncertainty,SourceModel,SkyModel,SkyMedian,SkyMode,SkyAverage,SkyLocalNonAnnulusBkg,SkyRMS,SkyCustom,SkySigma,SkyScale,RadiusCentroid,ApertureMajorRadius,ApertureMinorRadius,ApertureRotationAngle,SkyRadiusInner,SkyRadiusOuter,ApertureNumPixels,ApertureNumRejected,SkyNumPixels,RadialProfileFWHM,Image
1020,359.345228,56.777608,359.345552,56.777790,513,583,513.674,583.655,1,+59423.7,1.0000,+1034.50,adu,-11.9349,+0.0189,1,E,2610.288818,2571.577045,2651.453373,2557.971436,2655.065352,0.000000,138.598792,84.198501,6,6,6,0,9,15,113.84,0,451,4.35,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1021,359.268178,56.776808,359.268263,56.776945,357,584,357.185,584.501,1,+36347.1,1.0000,+386.210,adu,-11.4012,+0.0115,1,E,2566.056885,2566.226447,2566.287780,2560.995117,2566.454862,0.000000,29.317281,28.116318,6,6,6,0,9,15,113.84,0,449,4.23,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1022,359.347550,56.780890,359.347507,56.780629,518,595,517.889,594.038,1,+9203.21,1.0000,+920.279,adu,-9.9098,+0.1086,1,E,2578.376953,2571.538659,2643.202606,2560.969482,2649.757301,0.000000,186.472659,76.530762,6,6,6,0,9,15,113.84,0,444,3.55,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1023,359.243474,56.776726,359.243654,56.776842,307,585,307.375,585.421,1,+37153.5,1.0000,+429.894,adu,-11.4250,+0.0126,1,E,2566.249878,2563.041827,2570.507400,2565.187256,2570.852083,0.000000,42.143857,32.159517,6,6,6,0,9,15,113.84,0,448,4.32,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1024,359.378280,56.778865,359.378536,56.779000,580,586,580.532,586.485,1,+117314,1.0000,+904.842,adu,-12.6734,+0.0084,1,E,2586.372803,2555.538815,2628.417224,2569.912598,2631.582562,0.000000,129.179196,70.029277,6,6,6,0,9,15,113.84,0,444,4.34,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1025,359.403961,56.779205,359.403836,56.779448,632,586,631.769,586.904,1,+81547.8,1.0000,+931.318,adu,-12.2785,+0.0124,1,E,2580.447266,2563.203322,2619.324453,2566.091553,2621.503554,0.000000,106.984964,74.206309,6,6,6,0,9,15,113.84,0,449,4.51,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1026,359.171325,56.776749,359.171267,56.776822,161,589,160.889,589.272,1,+53017.0,1.0000,+412.787,adu,-11.8110,+0.0085,1,E,2561.637939,2580.418934,2562.099793,2558.695557,2562.269228,0.000000,29.498621,28.705239,6,6,6,0,9,15,113.84,0,453,4.27,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1027,359.115528,56.775901,359.115253,56.775845,48,589,47.439,588.808,1,+9824.37,1.0000,+413.740,adu,-9.9808,+0.0457,1,E,2565.612549,2552.407362,2573.138825,2564.114258,2573.530679,0.000000,44.958659,33.595532,6,6,6,0,9,15,113.84,0,445,0.99,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1028,359.225190,56.776732,359.225395,56.776923,270,586,270.434,586.692,1,+8093.50,1.0000,+314.676,adu,-9.7703,+0.0422,1,E,2553.449707,2547.678384,2554.390734,2558.298584,2554.533234,0.000000,27.011324,25.298213,6,6,6,0,9,15,113.84,0,459,4.17,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1029,359.430572,56.780905,359.430307,56.780816,686,591,685.456,590.682,1,+117002,1.0000,+538.229,adu,-12.6705,+0.0050,1,E,2578.540771,2579.611999,2595.498992,2566.856934,2596.793435,0.000000,82.074961,34.747383,6,6,6,0,9,15,113.84,0,444,5.86,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1030,359.467064,56.782725,359.467322,56.782681,760,596,760.518,595.827,1,+155783,1.0000,+587.992,adu,-12.9813,+0.0041,1,E,2583.487793,2564.848633,2589.570510,2571.237549,2589.971801,0.000000,45.641717,36.467666,6,6,6,0,9,15,113.84,0,447,4.51,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1031,359.511618,56.780841,359.512053,56.780978,850,587,850.892,587.484,1,+3796.56,1.0000,+304.992,adu,-8.9485,+0.0872,1,E,2569.987061,2554.609457,2569.396009,2573.510010,2569.538937,0.000000,27.131269,25.049185,6,6,6,0,9,15,113.84,0,457,2.91,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1032,359.522440,56.782057,359.522204,56.783859,872,591,871.668,597.664,1,+143328,1.0000,+534.078,adu,-12.8908,+0.0040,1,E,2583.604248,2588.955747,2589.807021,2573.572998,2590.216730,0.000000,46.119830,31.534863,6,6,6,0,9,15,113.84,0,449,4.49,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1033,359.190544,56.777848,359.191179,56.778102,200,592,201.312,592.902,1,+14273.3,1.0000,+397.885,adu,-10.3863,+0.0303,1,E,2562.292358,2561.761310,2575.085083,2557.868408,2575.916420,0.000000,65.512130,31.748867,6,6,6,0,9,15,113.84,0,446,4.67,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1034,359.361921,56.780001,359.361770,56.779972,547,591,546.691,590.901,1,+11373.3,1.0000,+376.457,adu,-10.1397,+0.0359,1,E,2569.359619,2548.980343,2572.047152,2565.148682,2572.304049,0.000000,36.393933,30.222720,6,6,6,0,9,15,113.84,0,449,0.31,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1035,359.424140,56.781093,359.424310,56.781190,673,592,673.354,592.348,1,+28863.0,1.0000,+943.788,adu,-11.1509,+0.0355,1,E,2575.529541,2546.649339,2668.384511,2566.598633,2684.515347,0.000000,294.183419,77.536602,6,6,6,0,9,15,113.84,0,439,4.16,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1036,359.163864,56.777721,359.164021,56.777640,146,593,146.309,592.692,1,+8235.07,1.0000,+378.324,adu,-9.7892,+0.0499,1,E,2560.674561,2533.253104,2576.692630,2558.973877,2577.985125,0.000000,81.714549,30.745347,6,6,6,0,9,15,113.84,0,449,4.16,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1037,359.202408,56.777753,359.203409,56.777436,224,591,225.993,589.777,1,+8979.42,1.0000,+455.677,adu,-9.8831,+0.0551,1,E,2565.909058,2570.163669,2577.055294,2557.135498,2577.614319,0.000000,53.740178,37.319702,6,6,6,0,9,15,113.84,0,450,35.50,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1038,359.276901,56.780453,359.276836,56.780632,375,597,374.886,597.663,1,+417211,1.0000,+774.150,adu,-14.0509,+0.0020,1,E,2586.911621,2595.710497,2591.332336,2559.591553,2591.637018,0.000000,39.782435,35.761724,6,6,6,0,9,15,113.84,0,454,4.41,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1039,359.297187,56.779926,359.297302,56.780478,416,594,416.284,596.034,1,+20665.0,1.0000,+441.469,adu,-10.7881,+0.0232,1,E,2566.704834,2564.176989,2583.714864,2557.434326,2584.951919,0.000000,80.051613,34.925918,6,6,6,0,9,15,113.84,0,447,1.34,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1040,359.558917,56.784391,359.559149,56.784577,946,598,946.484,598.677,1,+13667.5,1.0000,+453.880,adu,-10.3392,+0.0361,1,E,2584.944214,2571.238553,2592.427136,2576.043701,2592.820851,0.000000,45.233866,36.687866,6,6,6,0,9,15,113.84,0,446,4.24,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1041,359.396928,56.781821,359.396888,56.781935,618,596,617.930,596.423,1,+83867.6,1.0000,+1014.30,adu,-12.3090,+0.0131,1,E,2599.074951,2576.323716,2649.277122,2567.572021,2653.229797,0.000000,144.934738,81.336953,6,6,6,0,9,15,113.84,0,447,4.45,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1042,359.600462,56.783523,359.597116,56.784262,1030,593,1023.286,595.870,1,+4699.48,1.0000,+330.895,adu,-9.1801,+0.0764,1,E,2577.882080,2581.207446,2577.844198,2578.660889,2578.009551,0.000000,29.230633,27.110791,6,6,6,0,9,15,113.84,0,451,25.03,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1043,359.254144,56.780942,359.254204,56.781129,329,600,329.139,600.686,1,+36833.6,1.0000,+706.946,adu,-11.4156,+0.0208,1,E,2577.070801,2563.432717,2621.508525,2565.822021,2630.914776,0.000000,222.520571,56.982275,6,6,6,0,9,15,113.84,0,451,1.37,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1044,359.127199,56.779602,359.127291,56.779629,72,602,72.191,602.093,1,+27403.9,1.0000,+359.398,adu,-11.0945,+0.0142,1,E,2564.962036,2561.935981,2566.094943,2561.824707,2566.242103,0.000000,27.512737,26.722100,6,6,6,0,9,15,113.84,0,452,4.08,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1045,359.383098,56.781638,359.378484,56.778999,590,596,580.427,586.483,1,+117237,1.0000,+1006.47,adu,-12.6727,+0.0093,1,E,2588.288696,2555.372568,2637.100646,2569.383789,2640.866630,0.000000,141.143211,79.173398,6,6,6,0,9,15,113.84,0,446,3.28,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1046,359.389483,56.782535,359.389256,56.782590,603,599,602.545,599.213,1,+32434.2,1.0000,+542.228,adu,-11.2775,+0.0182,1,E,2575.729248,2576.196054,2606.408887,2568.638672,2609.411387,0.000000,125.282145,42.794346,6,6,6,0,9,15,113.84,0,447,4.40,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1047,359.456175,56.783129,359.456111,56.783233,738,598,737.880,598.386,1,+3748.80,1.0000,+413.559,adu,-8.9347,+0.1198,1,E,2575.754395,2574.109467,2581.484265,2569.801270,2581.787510,0.000000,39.613760,34.222500,6,6,6,0,9,15,113.84,0,447,3.34,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1048,359.450236,56.783324,359.450386,56.783439,726,599,726.312,599.416,1,+7605.27,1.0000,+408.736,adu,-9.7028,+0.0583,1,E,2572.195068,2554.786490,2577.916685,2569.062256,2578.188038,0.000000,37.446428,33.442900,6,6,6,0,9,15,113.84,0,451,0.99,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1049,359.538149,56.784684,359.538489,56.784711,904,600,904.690,600.082,1,+16033.3,1.0000,+339.902,adu,-10.5126,+0.0230,1,E,2573.737061,2570.117030,2574.436879,2573.748779,2574.581128,0.000000,27.283203,26.446602,6,6,6,0,9,15,113.84,0,456,4.54,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1050,359.119777,56.779759,359.119547,56.779729,57,603,56.531,602.903,1,+7261.96,1.0000,+480.377,adu,-9.6526,+0.0718,1,E,2572.415771,2563.143400,2585.428926,2562.986328,2586.110793,0.000000,59.448621,39.592910,6,6,6,0,9,15,113.84,0,451,4.36,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1051,359.552957,56.785133,359.553066,56.785162,934,601,934.223,601.104,1,+8925.02,1.0000,+812.385,adu,-9.8765,+0.0988,1,E,2591.297852,2586.359934,2632.677010,2575.382813,2635.568209,0.000000,123.554735,67.498398,6,6,6,0,9,15,113.84,0,446,4.36,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1052,359.521859,56.784216,359.522201,56.783859,871,599,871.663,597.665,1,+143328,1.0000,+534.078,adu,-12.8908,+0.0040,1,E,2583.604248,2588.955747,2589.807021,2573.126953,2590.216730,0.000000,46.119830,31.534863,6,6,6,0,9,15,113.84,0,449,4.56,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1053,359.306445,56.782763,359.306566,56.782788,435,604,435.246,604.085,1,+22091.3,1.0000,+443.002,adu,-10.8606,+0.0218,1,E,2568.032959,2552.928568,2576.949694,2559.257324,2577.392210,0.000000,47.811605,34.950391,6,6,6,0,9,15,113.84,0,451,4.24,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1054,359.245684,56.782175,359.245840,56.782359,312,605,312.335,605.673,1,+33933.0,1.0000,+517.911,adu,-11.3266,+0.0166,1,E,2572.594482,2563.604237,2606.433288,2565.141846,2609.566764,0.000000,127.989023,40.464507,6,6,6,0,9,15,113.84,0,443,1.20,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1055,359.323707,56.783543,359.323518,56.783839,470,606,469.644,607.101,1,+28515.4,1.0000,+373.407,adu,-11.1377,+0.0142,1,E,2559.063232,2560.174748,2561.535778,2560.423096,2561.702821,0.000000,29.286304,27.916602,6,6,6,0,9,15,113.84,0,455,5.35,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1056,359.240225,56.782638,359.240186,56.782799,301,607,300.937,607.598,1,+43038.8,1.0000,+550.413,adu,-11.5846,+0.0139,1,E,2567.890259,2552.295351,2595.584797,2563.427490,2597.702396,0.000000,104.986309,42.629023,6,6,6,0,9,15,113.84,0,444,1.15,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1057,359.462999,56.785382,359.463310,56.785408,752,606,752.632,606.080,1,+11117.1,1.0000,+1674.89,adu,-10.1150,+0.1636,1,E,2598.973877,2591.554616,2751.794890,2570.648682,2786.855512,0.000000,441.166488,139.737729,6,6,6,0,9,15,113.84,0,443,4.00,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1058,359.590437,56.787199,359.590545,56.787367,1010,607,1010.233,607.617,1,+22873.7,1.0000,+363.708,adu,-10.8983,+0.0173,1,E,2580.263672,2578.444949,2580.459142,2578.536865,2580.607171,0.000000,27.670829,27.720146,6,6,6,0,9,15,113.84,0,454,4.20,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1059,359.260930,56.783747,359.260871,56.783982,343,610,342.903,610.870,1,+295036,1.0000,+730.508,adu,-13.6747,+0.0027,1,E,2586.405762,2588.878066,2598.183083,2564.318604,2598.879177,0.000000,60.214870,40.834712,6,6,6,0,9,15,113.84,0,443,4.50,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1060,359.269352,56.783326,359.269339,56.783596,360,608,360.001,608.998,1,+61129.3,1.0000,+1014.26,adu,-11.9656,+0.0180,1,E,2591.649170,2569.134671,2655.445781,2562.698242,2663.152793,0.000000,202.687965,82.306343,6,6,6,0,9,15,113.84,0,447,4.49,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1061,359.423470,56.785147,359.423419,56.785227,672,607,671.903,607.298,1,+11536.9,1.0000,+811.437,adu,-10.1552,+0.0764,1,E,2585.048340,2569.687091,2628.600631,2567.467529,2632.034853,0.000000,134.561115,67.298130,6,6,6,0,9,15,113.84,0,447,4.92,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1062,359.616125,56.787495,359.619925,56.789139,1062,607,1069.815,612.912,1,+46615.3,1.0000,+586.509,adu,-11.6713,+0.0137,1,E,2595.722412,2608.132708,2636.432390,2576.296143,2640.874538,0.000000,153.282811,45.587207,6,6,6,0,9,15,113.84,0,443,2.98,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1063,359.619532,56.788888,359.619904,56.789135,1069,612,1069.773,612.898,1,+46596.4,1.0000,+586.493,adu,-11.6709,+0.0137,1,E,2595.722412,2608.132708,2636.432390,2575.225830,2640.874538,0.000000,153.282811,45.587207,6,6,6,0,9,15,113.84,0,443,1.34,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1064,359.561774,56.787133,359.559159,56.784575,952,608,946.506,598.669,1,+13755.5,1.0000,+426.117,adu,-10.3462,+0.0336,1,E,2582.944580,2570.575666,2588.510515,2576.472900,2588.827095,0.000000,40.530639,34.261841,6,6,6,0,9,15,113.84,0,445,12.06,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1065,359.623896,56.791104,359.623790,56.791124,1078,620,1077.787,620.080,1,+64069.9,1.0000,+557.324,adu,-12.0166,+0.0094,1,E,2579.170044,2591.156978,2613.222139,2573.344482,2616.486636,0.000000,130.809345,41.498481,6,6,6,0,9,15,113.84,0,442,1.20,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1066,359.286107,56.784375,359.286050,56.784401,394,611,393.887,611.099,1,+7669.38,1.0000,+388.381,adu,-9.7119,+0.0550,1,E,2567.390869,2557.267173,2575.814922,2560.915039,2576.264871,0.000000,48.200886,31.688701,6,6,6,0,9,15,113.84,0,451,1.39,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1067,359.403653,56.786243,359.403549,56.786264,632,612,631.790,612.085,1,+13420.4,1.0000,+338.833,adu,-10.3194,+0.0274,1,E,2566.780518,2556.757627,2568.175016,2567.585938,2568.332465,0.000000,28.469434,26.702119,6,6,6,0,9,15,113.84,0,457,4.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1068,359.552334,56.788375,359.552470,56.788508,933,613,933.287,613.483,1,+31104.1,1.0000,+395.701,adu,-11.2320,+0.0138,1,E,2576.123291,2583.174944,2581.618761,2575.179688,2581.921225,0.000000,39.564089,29.612021,6,6,6,0,9,15,113.84,0,443,4.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1069,359.429799,56.787395,359.429831,56.788097,685,615,685.127,617.588,1,+87067.5,1.0000,+663.399,adu,-12.3496,+0.0083,1,E,2591.413086,2588.497726,2608.190916,2568.203125,2609.007103,0.000000,65.327740,49.738096,6,6,6,0,9,15,113.84,0,449,4.61,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1070,359.428752,56.788736,359.429822,56.788099,683,620,685.108,617.596,1,+87067.5,1.0000,+663.399,adu,-12.3496,+0.0083,1,E,2591.413086,2588.497726,2608.190916,2568.450684,2609.007103,0.000000,65.327740,49.738096,6,6,6,0,9,15,113.84,0,449,1.13,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1071,359.432705,56.788787,359.429827,56.788099,691,620,685.119,617.597,1,+87067.5,1.0000,+663.399,adu,-12.3496,+0.0083,1,E,2591.413086,2588.497726,2608.190916,2568.602783,2609.007103,0.000000,65.327740,49.738096,6,6,6,0,9,15,113.84,0,449,4.67,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1072,359.468801,56.788434,359.469544,56.789919,764,617,765.629,622.446,1,+56301.1,1.0000,+417.440,adu,-11.8763,+0.0080,1,E,2571.742432,2554.470411,2573.571728,2571.063965,2573.740132,0.000000,29.474662,28.763159,6,6,6,0,9,15,113.84,0,451,4.72,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1073,359.511781,56.788968,359.511670,56.789176,851,617,850.793,617.774,1,+127440,1.0000,+495.490,adu,-12.7633,+0.0042,1,E,2579.420532,2575.115975,2578.308411,2571.965820,2578.472017,0.000000,29.077843,28.834204,6,6,6,0,9,15,113.84,0,460,4.43,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1074,359.564631,56.789875,359.565221,56.789725,958,618,959.182,617.421,1,+21801.9,1.0000,+346.290,adu,-10.8462,+0.0172,1,E,2577.211914,2586.155828,2578.007106,2577.052002,2578.156640,0.000000,27.797828,26.261909,6,6,6,0,9,15,113.84,0,456,4.82,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1075,359.458416,56.788574,359.458588,56.788600,743,618,743.350,618.088,1,+10665.6,1.0000,+367.351,adu,-10.0700,+0.0374,1,E,2569.104736,2580.435531,2572.126559,2570.230957,2572.378674,0.000000,36.054301,29.497837,6,6,6,0,9,15,113.84,0,447,4.20,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1076,359.469721,56.790071,359.469518,56.789924,766,623,765.577,622.465,1,+56301.2,1.0000,+417.440,adu,-11.8763,+0.0080,1,E,2571.742432,2554.470411,2573.571728,2571.003174,2573.740132,0.000000,29.474662,28.763159,6,6,6,0,9,15,113.84,0,451,4.44,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1077,359.117058,56.784593,359.117286,56.784514,52,621,52.454,620.695,1,+45422.0,1.0000,+394.268,adu,-11.6432,+0.0094,1,E,2564.330078,2563.223226,2563.706132,2563.283691,2563.854657,0.000000,27.626887,27.804150,6,6,6,0,9,15,113.84,0,455,4.44,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1078,359.292363,56.787984,359.292367,56.787976,407,624,407.008,623.973,1,+134662,1.0000,+535.939,adu,-12.8231,+0.0043,1,E,2574.470947,2577.384342,2586.360450,2563.366699,2586.968184,0.000000,56.134270,32.682778,6,6,6,0,9,15,113.84,0,447,4.26,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1079,359.296834,56.787504,359.292335,56.787976,416,622,406.943,623.973,1,+134662,1.0000,+535.939,adu,-12.8231,+0.0043,1,E,2574.470947,2577.384342,2586.360450,2562.901611,2586.968184,0.000000,56.134270,32.682778,6,6,6,0,9,15,113.84,0,447,4.46,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1080,359.104189,56.784935,359.106973,56.785386,26,623,31.679,624.503,1,+40427.8,1.0000,+376.320,adu,-11.5167,+0.0101,1,E,2568.806885,2573.386657,2571.057175,2566.206787,2571.214948,0.000000,28.515039,26.652461,6,6,6,0,9,15,113.84,0,453,4.19,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1081,359.107632,56.785260,359.106981,56.785387,33,624,31.697,624.507,1,+40427.8,1.0000,+376.320,adu,-11.5167,+0.0101,1,E,2568.806885,2573.386657,2571.057175,2565.405762,2571.214948,0.000000,28.515039,26.652461,6,6,6,0,9,15,113.84,0,453,4.45,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1082,359.393643,56.789090,359.394048,56.789216,612,623,612.831,623.446,1,+16437.3,1.0000,+352.727,adu,-10.5396,+0.0233,1,E,2563.178467,2576.008966,2563.650731,2569.038086,2563.797924,0.000000,27.502336,27.556416,6,6,6,0,9,15,113.84,0,457,4.38,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1083,359.155034,56.786255,359.155171,56.786372,129,625,129.290,625.422,1,+30105.7,1.0000,+427.720,adu,-11.1966,+0.0154,1,E,2565.022949,2559.501290,2577.628547,2558.905029,2578.451811,0.000000,65.225574,32.696777,6,6,6,0,9,15,113.84,0,445,4.33,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1084,359.594548,56.795913,359.597016,56.793671,1019,639,1023.819,630.616,1,+258453,1.0000,+758.193,adu,-13.5310,+0.0032,1,E,2612.622314,2595.853153,2636.122744,2579.229980,2637.757775,0.000000,92.963468,47.087373,6,6,6,0,9,15,113.84,0,449,8.57,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1085,359.600592,56.793004,359.597055,56.793673,1031,628,1023.898,630.624,1,+258428,1.0000,+758.177,adu,-13.5308,+0.0032,1,E,2612.622314,2595.853153,2636.122744,2578.456787,2637.757775,0.000000,92.963468,47.087373,6,6,6,0,9,15,113.84,0,449,4.54,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1086,359.589270,56.791789,359.589513,56.792038,1008,624,1008.512,624.909,1,+11499.6,1.0000,+665.966,adu,-10.1517,+0.0629,1,E,2596.611572,2598.998872,2670.528234,2578.728516,2685.828189,0.000000,286.591945,55.021299,6,6,6,0,9,15,113.84,0,449,3.93,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1087,359.178728,56.786882,359.178812,56.786900,177,626,177.171,626.062,1,+35854.3,1.0000,+567.069,adu,-11.3864,+0.0172,1,E,2566.307129,2552.705142,2620.960488,2558.514893,2627.961219,0.000000,191.909934,44.684209,6,6,6,0,9,15,113.84,0,443,1.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1088,359.182079,56.789099,359.181917,56.789281,184,634,183.692,634.680,1,+70464.7,1.0000,+504.529,adu,-12.1199,+0.0078,1,E,2574.474854,2588.882619,2596.135711,2558.509766,2597.762916,0.000000,92.036405,35.858921,6,6,6,0,9,15,113.84,0,442,1.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1089,359.429130,56.791449,359.429818,56.788099,684,630,685.099,617.598,1,+86031.7,1.0000,+662.617,adu,-12.3366,+0.0084,1,E,2591.413086,2588.497726,2608.190916,2569.042725,2609.007103,0.000000,65.327740,49.738096,6,6,6,0,9,15,113.84,0,449,4.02,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1090,359.596618,56.793499,359.597046,56.793673,1023,630,1023.878,630.624,1,+258428,1.0000,+758.177,adu,-13.5308,+0.0032,1,E,2612.622314,2595.853153,2636.122744,2579.219971,2637.757775,0.000000,92.963468,47.087373,6,6,6,0,9,15,113.84,0,449,4.40,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1091,359.144154,56.786362,359.143788,56.786541,107,626,106.278,626.682,1,+1496.06,1.0000,+296.706,adu,-7.9374,+0.2153,1,E,2559.143799,2567.670027,2558.832806,2559.868164,2558.955831,0.000000,25.119459,24.685425,6,6,6,0,9,15,113.84,0,460,13.53,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1092,359.269096,56.788739,359.269028,56.788758,360,628,359.864,628.074,1,+47634.3,1.0000,+419.213,adu,-11.6948,+0.0096,1,E,2564.927734,2561.195046,2566.819971,2564.594727,2567.027435,0.000000,32.671919,29.981890,6,6,6,0,9,15,113.84,0,452,4.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1093,359.526942,56.792945,359.526953,56.793081,882,631,882.034,631.504,1,+133566,1.0000,+574.608,adu,-12.8142,+0.0047,1,E,2587.755005,2585.408614,2597.897891,2571.475586,2598.325588,0.000000,47.195135,37.109517,6,6,6,0,9,15,113.84,0,448,4.34,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1094,359.483004,56.791592,359.483048,56.791871,793,628,793.113,629.030,1,+19940.8,1.0000,+399.247,adu,-10.7494,+0.0217,1,E,2571.396362,2563.498112,2581.321841,2571.072021,2581.846134,0.000000,52.086852,31.268066,6,6,6,0,9,15,113.84,0,450,1.22,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1095,359.563536,56.792571,359.565192,56.789726,956,628,959.123,617.423,1,+21801.9,1.0000,+346.290,adu,-10.8462,+0.0172,1,E,2577.211914,2586.155828,2578.007106,2577.062500,2578.156640,0.000000,27.797828,26.261909,6,6,6,0,9,15,113.84,0,456,11.47,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1096,359.579851,56.792492,359.579510,56.792699,989,627,988.326,627.780,1,+3230.47,1.0000,+324.394,adu,-8.7732,+0.1090,1,E,2575.985840,2568.568647,2576.818943,2578.253906,2576.971054,0.000000,28.029768,26.782759,6,6,6,0,9,15,113.84,0,457,3.25,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1097,359.285334,56.790323,359.284240,56.791166,393,633,390.867,636.169,1,+13752.5,1.0000,+369.357,adu,-10.3460,+0.0292,1,E,2566.910645,2557.776259,2571.247940,2565.254883,2571.450806,0.000000,32.335419,29.352148,6,6,6,0,9,15,113.84,0,454,1.30,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
1098,359.384667,56.790867,359.384868,56.791150,594,630,594.431,631.033,1,+6045.37,1.0000,+348.571,adu,-9.4536,+0.0626,1,E,2562.489990,2571.225749,2563.689169,2569.944824,2563.852855,0.000000,29.002515,28.494609,6,6,6,0,9,15,113.84,0,457,0.31,/Users/sl/Documents/Teaching/PHY241/stack_B_300.fit
