RAJ2000,DEJ2000,umag,gmag,Teff,Mass
236.390630, 31.3149310, 20.38, 20.38, 23312, 0.483
236.420560, 26.9671440, 19.70, 19.40, 14592, 0.585
236.429260, 57.0169820, 18.88, 18.35, 10537, 0.554
236.433960, 13.1654130, 20.23, 19.94, 16650, 0.546
236.438950, 3.3638980, 19.06, 18.75, 15652, 0.592
236.457530, 19.9177390, 18.23, 18.58, 47458, 0.694
236.490870, 24.8517170, 18.98, 19.28, 38949, 0.747
236.515920, 49.6254370, 18.24, 17.83, 10360, 0.804
236.522230, 4.9120300, 20.25, 20.10, 20922, 0.490
236.528710, 56.8497410, 18.22, 18.24, 11937, 1.080
236.573690, 24.0032830, 19.61, 19.07, 6596, 0.371
236.585460, 1.1468490, 19.36, 19.05, 17160, 0.770
236.590210, 14.0556780, 19.59, 19.16, 13043, 0.576
236.646100, -0.8866340, 20.58, 20.17, 15277, 0.552
236.653140, 39.4960700, 19.24, 19.00, 15599, 0.543
236.665980, 0.9879620, 19.20, 18.78, 15780, 0.598
236.667420, 13.9247870, 17.96, 18.17, 30713, 0.436
236.671120, 40.3213470, 19.76, 19.94, 27616, 0.390
236.685210, 50.4839030, 18.70, 18.97, 31738, 0.513
236.697070, -0.8343080, 18.18, 18.08, 20724, 0.411
236.715150, 5.1610760, 18.43, 18.03, 12763, 0.685
236.715460, -2.0729430, 19.08, 19.22, 29543, 0.455
236.716060, 29.0975170, 18.42, 18.35, 19222, 0.508
236.730600, 14.6989100, 17.98, 18.20, 32102, 0.562
236.733570, 10.4719200, 19.35, 18.91, 8408, 0.597
236.764640, 0.4719970, 20.20, 19.91, 18401, 0.510
236.795140, 44.4800450, 18.43, 17.99, 9882, 0.886
236.808340, 29.4191110, 19.48, 19.59, 24926, 0.486
236.821350, 23.3530970, 16.30, 16.28, 21520, 0.572
236.828070, 28.7885980, 20.35, 20.01, 14634, 0.500
236.834840, 7.4111430, 19.17, 18.74, 14604, 0.585
236.867560, 13.4829910, 17.30, 17.06, 16396, 0.555
236.870100, 29.0352340, 18.61, 18.95, 34193, 0.570
236.877790, 13.0761010, 20.47, 19.99, 12350, 0.520
236.883080, 38.7087900, 19.53, 19.14, 14819, 0.565
236.894140, 41.9251650, 20.03, 20.14, 22350, 0.943
236.944900, 24.8486910, 17.38, 17.47, 25636, 0.586
236.956000, 48.4599220, 19.46, 19.06, 8371, 0.653
236.968640, 3.4895170, 20.68, 20.46, 9518, 1.181
236.983770, 35.9046120, 19.60, 19.64, 22430, 0.477
236.994350, 41.6038540, 18.71, 19.09, 92477, 0.521
236.997230, 13.3742360, 19.44, 19.01, 9268, 0.728
237.003880, 36.1318760, 19.31, 18.79, 7469, 0.490
237.004110, 57.2603490, 18.55, 18.04, 9917, 0.548
237.008120, 35.4571630, 19.64, 19.49, 18221, 0.505
237.033710, 39.6240590, 19.44, 19.14, 14647, 0.526
237.052220, 7.2524300, 19.58, 19.01, 11536, 0.353
237.055140, 50.7927170, 18.35, 17.96, 12233, 0.580
237.058600, 42.7513300, 18.83, 19.10, 32143, 0.570
237.119620, 36.2418090, 18.23, 17.97, 16856, 0.490
237.120370, 10.6189790, 18.77, 19.16, 52228, 0.510
237.136510, -0.2883140, 18.58, 18.18, 9817, 0.899
237.138750, 35.6258490, 19.30, 18.92, 8563, 0.671
237.166540, 20.7040440, 18.87, 18.45, 9410, 0.740
237.185130, 41.0888490, 19.12, 19.22, 16020, 0.951
237.185270, 30.7780770, 19.86, 19.41, 14157, 0.564
237.260190, 50.1510090, 19.18, 19.26, 28555, 0.532
237.279620, 41.4392480, 19.64, 19.92, 34903, 0.544
237.309170, 44.3636400, 17.33, 17.53, 29422, 0.564
237.342360, 33.7669730, 17.71, 18.02, 37668, 0.594
237.346280, 16.3892360, 17.63, 17.61, 21114, 0.576
237.376410, 29.9452090, 20.44, 20.12, 14363, 0.643
237.384820, 0.3792390, 19.82, 19.54, 17067, 0.561
237.394910, 5.5880920, 15.62, 15.74, 25610, 0.891
237.411010, -0.2217340, 20.37, 20.23, 12900, 0.572
237.415570, 41.9417780, 20.03, 20.05, 22601, 0.543
237.447880, 35.7422660, 20.09, 19.40, 6577, 0.927
237.458040, 1.1465350, 20.24, 19.83, 11024, 0.724
237.458330, 20.8453950, 16.85, 17.16, 68016, 0.578
237.462750, 8.3988830, 20.73, 20.40, 14600, 0.712
237.480160, 28.8691690, 19.15, 19.16, 14429, 0.957
237.484600, 20.1539630, 17.70, 17.25, 9268, 0.644
237.531300, 8.0206690, 20.55, 20.34, 17326, 0.567
237.559660, 9.2524120, 20.42, 19.86, 13934, 0.419
237.560970, 33.8005660, 19.77, 19.83, 18103, 0.630
237.573630, 39.2873790, 20.12, 19.74, 15094, 0.542
237.600930, 8.6430850, 19.74, 19.06, 6440, 0.654
237.631990, 35.6401410, 18.36, 17.89, 10698, 0.805
237.641710, 27.9438110, 18.21, 18.30, 22723, 0.743
237.646700, 40.4329460, 15.17, 15.54, 59086, 0.596
237.654730, 13.8503170, 18.10, 18.24, 28620, 0.579
237.659310, 41.6495980, 20.66, 20.33, 9463, 0.860
237.671900, 32.0401510, 18.64, 18.36, 17073, 0.693
237.680210, -1.1100880, 19.44, 19.37, 27199, 0.545
237.700520, 7.6355890, 20.56, 20.47, 21438, 0.450
237.718330, 49.8720790, 18.30, 18.39, 24173, 0.673
237.728160, 29.7012940, 20.65, 20.43, 15765, 0.679
237.811790, 32.3685820, 17.99, 17.51, 8253, 0.653
237.812860, 35.2574640, 19.71, 19.21, 7499, 0.423
237.813870, 36.6283380, 17.76, 17.88, 16337, 0.700
237.822320, 7.1892230, 19.31, 18.82, 9664, 0.803
237.824780, 4.7643450, 19.67, 20.03, 48322, 0.510
237.830630, 18.0682280, 19.14, 18.76, 10874, 0.799
237.837570, 36.8729490, 20.40, 19.95, 14491, 0.473
237.852340, 3.1981470, 18.34, 18.57, 46537, 0.601
237.864930, 52.6899140, 19.79, 19.28, 7440, 0.373
237.886680, 33.1216250, 20.34, 19.92, 13861, 0.471
237.897710, 9.8672510, 18.98, 18.84, 18883, 0.679
237.899060, 45.1828180, 19.22, 18.84, 12537, 0.776
237.908820, 41.3914090, 20.17, 20.41, 31658, 0.388
237.911810, 44.7206210, 18.83, 18.64, 16438, 0.579
237.913790, 20.2987040, 18.87, 18.44, 9715, 0.698
237.969260, 42.2756320, 20.90, 20.45, 14858, 0.413
237.978280, 7.7630700, 20.26, 19.86, 15259, 0.684
237.982710, 36.0214690, 19.39, 19.22, 17373, 0.499
238.022000, 6.3287900, 20.59, 20.41, 18129, 0.645
238.025490, 39.3047890, 20.19, 20.19, 20040, 0.527
238.036280, 27.4983970, 20.64, 20.36, 14322, 0.452
238.060280, 18.8741290, 17.03, 16.54, 7987, 0.574
238.087670, 30.6462250, 19.23, 19.17, 20870, 0.436
238.093940, 0.6234830, 18.11, 18.24, 28604, 0.541
238.109810, 7.3258820, 19.93, 19.46, 9600, 0.537
238.109980, 49.3530900, 19.40, 18.95, 10131, 0.585
238.118210, 5.2051630, 20.24, 19.74, 8015, 0.941
238.141040, 37.3769210, 20.05, 19.64, 11570, 0.528
238.179390, -0.0901420, 18.80, 18.76, 22067, 0.632
238.188030, 41.6187260, 18.67, 18.23, 9488, 0.716
238.210720, 32.2762630, 20.40, 20.01, 15227, 0.432
238.245980, 18.2215980, 19.96, 19.35, 6600, 0.548
238.261730, 4.9810420, 19.66, 19.50, 18307, 0.495
238.276600, 8.7288650, 19.85, 19.42, 9536, 0.765
238.296900, 39.2338560, 20.43, 20.47, 14193, 0.334
238.317600, 0.5314660, 20.00, 19.74, 16530, 0.620
238.338500, 39.3201840, 18.34, 18.29, 20016, 0.721
238.364830, 15.0960350, 17.99, 18.07, 26006, 0.548
238.385660, 26.6846190, 20.31, 20.18, 21913, 0.473
238.390050, 2.7499950, 19.29, 19.26, 15081, 0.324
238.415520, 38.7361950, 19.86, 19.61, 16535, 0.505
238.418160, 1.2264710, 19.41, 19.33, 15117, 0.724
238.426220, 41.9933290, 18.68, 18.54, 17942, 0.583
238.439960, 34.4830860, 17.99, 18.25, 28346, 0.686
238.454840, 12.1099120, 20.61, 20.06, 11971, 0.343
238.470730, 45.7013280, 20.08, 19.94, 17803, 0.633
238.483200, 8.8698510, 20.08, 19.65, 13973, 0.475
238.499470, 8.3587160, 16.98, 16.76, 16519, 0.763
238.500380, 9.7939180, 20.06, 20.13, 17860, 0.481
238.511510, 7.7457520, 20.59, 20.17, 14858, 1.036
238.527440, 0.5814610, 19.75, 19.32, 11128, 0.824
238.533860, 7.4451240, 18.97, 18.61, 15090, 0.551
238.551000, 14.1346660, 17.77, 17.35, 8403, 0.613
238.551180, 7.3851750, 19.46, 18.97, 9174, 0.516
238.553530, 1.1888370, 18.77, 18.51, 18750, 0.507
238.587370, 25.6296990, 20.36, 20.38, 17981, 0.721
238.591520, 44.3648220, 20.55, 20.12, 13088, 0.663
238.609070, 29.0699190, 19.12, 18.88, 17697, 0.597
238.611700, 35.6409600, 18.89, 18.46, 15498, 0.529
238.637680, 23.5193200, 18.95, 18.50, 7436, 0.515
238.646570, 6.6636510, 19.46, 19.51, 15642, 0.724
238.648370, 16.5910640, 17.74, 18.07, 42424, 0.555
238.651050, 41.6657240, 20.13, 20.12, 19749, 1.253
238.659800, 24.1757350, 17.95, 17.55, 11632, 0.957
238.663890, 48.7893930, 19.10, 19.25, 27199, 0.576
238.694510, 35.7359700, 19.62, 19.46, 17518, 0.558
238.706010, 0.1975640, 19.68, 19.42, 17981, 0.487
238.732800, 30.2074730, 19.08, 18.60, 7792, 0.737
238.786670, 31.8181330, 17.41, 17.81, 64122, 0.600
238.798450, 24.0087630, 18.81, 18.37, 11405, 0.774
238.806680, 13.3925050, 20.46, 19.99, 13214, 0.488
238.826980, 2.6552800, 18.38, 18.11, 18701, 0.533
238.835250, 14.0064370, 19.80, 19.43, 14780, 0.595
238.844530, 13.6418680, 20.18, 19.68, 12000, 0.539
238.859580, 2.6183090, 19.18, 18.68, 10080, 0.772
238.874340, 4.7907460, 20.44, 20.01, 8269, 0.575
238.911460, 35.2460460, 19.32, 19.42, 25301, 0.512
238.938650, 34.6344220, 17.13, 16.96, 20538, 0.524
238.940830, 8.7037200, 19.64, 19.41, 16274, 0.494
238.946260, 7.8628270, 20.23, 19.80, 13688, 0.553
238.953800, 6.0862720, 18.79, 18.61, 18097, 0.629
238.964540, 13.6386580, 18.76, 18.87, 26033, 0.578
238.970930, 24.5125860, 19.69, 19.16, 11270, 0.614
238.972580, 28.8524430, 19.48, 19.37, 19960, 0.554
238.985250, 42.7174650, 19.75, 19.46, 16138, 0.491
238.991990, 2.5791350, 19.72, 19.39, 17746, 0.706
238.996550, 7.1270540, 20.30, 19.98, 14367, 0.574
239.001570, 10.6901340, 18.49, 17.92, 11321, 0.648
239.010930, -0.1227040, 19.51, 19.43, 22105, 0.560
239.021930, 32.0852680, 15.53, 15.81, 31899, 0.832
239.048520, 16.8363780, 19.15, 18.80, 9024, 1.023
239.052450, 11.8758300, 19.95, 19.37, 11915, 0.373
239.060100, 26.5281390, 19.64, 19.31, 17021, 0.586
239.065970, 18.7265450, 19.92, 19.31, 7401, 0.430
239.091260, 24.7760840, 19.36, 19.25, 19244, 0.504
239.184360, 38.0906950, 19.38, 19.02, 13574, 0.636
239.195890, 37.6201960, 20.59, 20.21, 9629, 0.918
239.213310, 3.6379390, 20.41, 19.86, 12581, 0.495
239.223780, 13.4410730, 20.31, 19.89, 13981, 0.648
239.239760, 26.9217210, 19.96, 20.10, 26006, 0.337
239.270270, 38.7918300, 19.83, 19.63, 17543, 0.475
239.285340, 28.3933390, 18.23, 17.64, 12046, 0.432
239.298800, 48.5009540, 18.98, 18.67, 15716, 0.640
239.307260, 28.0608590, 19.10, 19.14, 15389, 0.808
239.315950, 8.5062420, 19.23, 18.81, 8052, 0.522
239.336570, 9.2735290, 18.53, 18.44, 22212, 0.493
239.351440, 38.7354210, 20.04, 19.63, 13541, 0.505
239.395010, 8.1386970, 20.29, 20.39, 28047, 0.415
239.419140, 11.7461420, 20.54, 20.45, 16722, 0.722
239.438640, 46.9543800, 19.22, 19.51, 29336, 0.594
239.439180, 55.7693780, 16.98, 17.45, 64122, 0.580
239.439190, 31.1109680, 20.14, 19.67, 11546, 0.683
239.445620, 54.2820460, 19.36, 18.90, 7890, 0.502
239.446430, 6.7501130, 19.08, 19.17, 16348, 1.016
239.449280, 9.3178570, 19.86, 19.39, 11014, 0.676
239.468000, 30.1354580, 19.96, 19.99, 22164, 0.474
239.482410, 37.3315830, 20.35, 19.98, 12417, 0.633
239.483390, 31.9638530, 19.90, 19.41, 11222, 0.582
239.487610, 7.7779500, 18.92, 18.39, 6828, 0.481
239.532380, 8.6723640, 18.86, 18.33, 7082, 0.471
239.547790, 31.4517990, 18.52, 18.09, 13633, 0.588
239.556600, 29.1766770, 20.10, 19.64, 11507, 0.588
239.556710, 40.3749840, 19.67, 19.84, 14201, 0.697
239.579020, 24.2996540, 20.37, 20.06, 13618, 1.217
239.602700, 20.0375280, 18.63, 18.20, 9842, 0.772
239.622130, 9.5018270, 20.34, 19.93, 13816, 0.784
239.635800, 26.3146010, 19.52, 19.82, 39905, 0.538
239.640290, 5.4910770, 19.18, 18.77, 13419, 0.663
239.675500, 43.5326730, 19.92, 20.20, 30054, 0.711
239.680860, 3.5650970, 21.22, 20.44, 13333, 0.420
239.686420, 44.5260210, 20.43, 20.15, 10459, 1.138
239.711280, 35.7152890, 19.64, 19.50, 19303, 0.513
239.719940, 42.1810980, 17.35, 17.00, 13047, 0.663
239.725160, 23.5359680, 20.23, 19.87, 14241, 0.631
239.728190, 6.4265010, 18.70, 18.74, 22057, 0.550
239.734940, 6.9509570, 20.92, 20.50, 7928, 0.563
239.767690, 6.8758950, 20.65, 20.28, 15126, 0.596
239.769640, 27.6300020, 20.10, 19.86, 16123, 0.697
239.771320, 13.5539690, 19.43, 18.94, 8212, 0.585
239.793160, 31.6085510, 19.09, 18.64, 8448, 0.499
239.795500, 39.8527630, 19.32, 19.09, 18646, 0.584
239.797810, 3.3256300, 19.87, 19.81, 26223, 0.621
239.805180, 45.9896040, 19.30, 18.89, 7451, 0.426
239.807450, 38.3593240, 17.52, 17.10, 13516, 0.587
239.830850, 6.7441700, 18.90, 18.44, 7579, 0.497
239.832570, 31.8155980, 18.44, 18.02, 14495, 0.560
239.834910, 26.7483640, 19.08, 18.65, 14470, 0.648
239.851250, 13.8833250, 19.92, 19.96, 15236, 0.619
239.882850, 5.9663650, 18.97, 18.92, 21511, 0.601
239.885740, 8.3179510, 20.66, 20.22, 10080, 0.754
239.890010, 32.7947760, 19.29, 18.92, 11150, 0.793
239.896540, 32.8341940, 18.47, 18.90, 63878, 0.900
239.899770, 49.9688620, 19.40, 19.27, 20455, 0.546
239.905730, 25.4858340, 16.93, 16.59, 8049, 0.585
239.914410, 4.5619450, 19.24, 18.86, 14880, 0.581
239.928940, 36.6081480, 20.29, 19.88, 14404, 0.569
239.949050, 29.7236970, 19.92, 20.02, 24730, 0.475
239.972470, 51.0834390, 19.15, 18.94, 17114, 0.601
239.979540, 16.9403720, 18.72, 18.27, 9449, 0.728
239.980320, 26.5886740, 16.57, 16.23, 11890, 0.769
239.982480, 27.7942120, 18.20, 17.78, 13942, 0.525
239.985850, 42.2142620, 20.77, 20.37, 14059, 0.487
239.989040, 23.7919350, 19.78, 19.25, 6957, 0.582
239.995970, 10.9783660, 20.16, 20.08, 14074, 0.616
240.033640, -0.1445630, 19.13, 18.64, 9713, 0.734
240.054840, 23.0005010, 19.31, 19.20, 19843, 0.587
240.062030, 26.1292100, 19.09, 19.11, 23507, 0.378
240.074540, 30.3447830, 19.84, 19.73, 20471, 0.280
240.078820, 51.9008070, 19.56, 19.10, 9263, 0.632
240.085710, 24.5022300, 20.36, 19.98, 15190, 0.528
240.088930, 42.9013450, 19.38, 19.55, 27647, 0.555
240.093810, 26.4888320, 18.51, 18.06, 9447, 0.797
240.100890, 27.7225300, 18.11, 18.38, 33917, 0.570
240.123990, 24.2430570, 18.99, 18.73, 17917, 0.597
240.129060, 19.9595750, 18.44, 18.51, 17427, 0.721
240.170340, 6.7210580, 20.78, 20.48, 12215, 0.627
240.183390, 34.9876720, 20.77, 20.37, 10084, 0.716
240.194010, 36.4936250, 19.37, 19.51, 30288, 0.487
240.199220, 41.8599740, 18.33, 18.34, 22360, 0.583
240.208590, 8.5492800, 20.51, 20.26, 17337, 0.643
240.213940, 40.3494320, 19.25, 19.24, 13725, 0.924
240.231310, 28.8354940, 20.04, 20.05, 21631, 0.519
240.241930, 30.5786140, 19.44, 19.07, 10564, 0.995
240.257680, 12.4923090, 20.66, 20.30, 10687, 0.608
240.260500, 2.4373710, 18.84, 18.82, 25125, 0.515
240.269300, 12.5081100, 19.21, 18.72, 8761, 0.486
240.297020, 48.0752860, 18.82, 18.42, 10662, 0.687
240.302900, 53.2833170, 17.30, 16.73, 6618, 0.487
240.311020, 53.7708650, 19.01, 18.51, 7210, 0.417
240.318040, 9.5795390, 19.52, 19.74, 32920, 0.467
240.319330, 27.9668590, 19.73, 19.29, 8495, 0.751
240.352280, 23.8834490, 20.26, 19.90, 11354, 0.986
240.357240, 43.3730370, 19.14, 19.09, 18750, 0.551
240.394790, 0.5130440, 20.34, 19.95, 13337, 0.518
240.397270, 36.2443970, 17.87, 17.81, 20000, 0.559
240.401460, 31.0179180, 19.47, 19.12, 14445, 0.422
240.406530, 29.8796030, 18.76, 19.09, 39468, 0.257
240.426290, 12.7470380, 16.35, 16.59, 30000, 0.582
240.428940, 41.8807590, 19.92, 19.50, 12594, 0.495
240.464790, 12.8866310, 20.29, 19.67, 6356, 0.494
240.465030, 19.8797130, 17.78, 18.06, 35770, 0.570
240.465820, 5.1320670, 20.02, 19.54, 12772, 0.571
240.471830, 27.5964300, 18.32, 17.76, 6948, 0.576
240.482190, 23.7487660, 18.84, 18.61, 18149, 0.598
240.489700, 46.9419350, 19.68, 19.36, 15314, 0.645
240.536130, 6.2831470, 19.28, 18.85, 11546, 0.725
240.562660, 49.2205660, 17.25, 17.41, 25100, 0.545
240.566860, 12.9782250, 18.47, 18.73, 31559, 0.524
240.581610, 18.9820390, 20.44, 19.44, 6312, 1.207
240.585140, 39.7637930, 19.14, 19.27, 26837, 0.528
240.586630, 4.6156010, 18.86, 18.76, 20818, 0.640
240.596310, 5.3777350, 18.71, 18.79, 16541, 0.713
240.603070, 32.4046470, 19.96, 19.61, 14396, 0.549
240.606490, 7.4705650, 20.14, 19.78, 11207, 0.653
240.614840, 30.7519990, 19.77, 19.88, 25979, 0.427
240.631300, 5.5263190, 20.46, 20.01, 9674, 0.728
240.635890, 8.0565100, 20.93, 20.42, 10151, 1.109
240.636660, 8.8324740, 20.56, 20.22, 14850, 0.829
240.644380, 26.7395070, 18.83, 18.26, 6946, 0.514
240.647230, 35.3016780, 17.85, 17.76, 18354, 0.579
240.672690, 33.3837410, 18.89, 18.35, 7368, 0.414
240.675040, 5.0011370, 19.85, 19.43, 12834, 0.607
240.685130, 12.0900990, 20.59, 20.10, 9720, 0.547
240.699200, 43.8100730, 19.98, 19.52, 13235, 0.523
240.709620, 47.5476890, 20.25, 19.85, 12692, 0.586
240.717330, 30.0477880, 20.36, 20.23, 18228, 0.588
240.718830, 5.2875630, 19.38, 19.09, 16492, 0.620
240.724210, 40.2779160, 19.32, 19.17, 17653, 0.602
240.733810, 20.8566150, 20.35, 20.06, 15361, 0.873
240.734390, 52.5119320, 19.44, 19.47, 24645, 0.490
240.755520, 38.8485170, 19.16, 18.74, 12565, 0.516
240.768930, 5.3940580, 19.36, 19.66, 32225, 0.435
240.802580, 47.7939270, 17.56, 17.43, 19340, 0.448
240.828330, 16.8548220, 19.93, 19.29, 6846, 0.638
240.850250, 35.7896130, 19.63, 19.11, 13187, 0.340
240.863650, 3.8310340, 19.51, 19.01, 8234, 0.619
240.865950, 19.6617690, 19.58, 19.42, 17942, 0.526
240.900000, 4.0166760, 20.41, 20.33, 21141, 0.695
240.904070, 4.1042310, 20.04, 20.17, 30144, 0.695
240.909810, 22.6161300, 20.24, 19.81, 8684, 0.571
240.926110, 7.7864630, 19.56, 19.18, 13892, 0.399
240.928990, 24.8673080, 19.65, 19.17, 10548, 0.767
240.974560, 8.1437700, 18.08, 17.58, 7157, 0.496
240.989320, 30.9940910, 20.55, 20.22, 11408, 0.894
240.990510, 24.0910820, 19.23, 19.13, 19641, 0.477
241.003710, 5.9406680, 19.53, 19.01, 11442, 0.925
241.006210, 46.5470930, 18.53, 18.13, 12990, 0.657
241.031860, 20.4928020, 19.42, 19.62, 29929, 0.272
241.033410, 41.6319180, 19.46, 19.40, 19929, 0.496
241.070500, 11.1398410, 20.46, 20.05, 13823, 0.658
241.071680, 45.7875880, 17.69, 17.95, 30901, 0.593
241.079540, 8.2526930, 20.95, 20.35, 12638, 0.739
241.085040, 5.9284330, 19.10, 18.61, 9378, 0.679
241.092050, 28.9862070, 19.54, 19.29, 17549, 0.360
241.094080, 9.4863270, 20.66, 20.26, 14867, 0.576
241.102120, 18.3862420, 20.00, 20.26, 38532, 0.449
241.103110, 40.8308140, 20.07, 20.12, 15375, 0.533
241.120730, 6.3411990, 18.56, 18.53, 20000, 1.015
241.123310, 11.8020690, 17.85, 17.53, 15342, 0.562
241.126710, 6.3959860, 20.32, 20.23, 18757, 0.546
241.137770, 46.1180020, 18.11, 18.23, 24115, 0.551
241.145960, 36.5961990, 20.51, 20.16, 14257, 0.544
241.157280, 29.5602950, 20.02, 19.70, 16634, 0.489
241.157360, 0.8685260, 19.74, 19.64, 24840, 0.572
241.176070, 3.4742080, 18.61, 18.32, 19921, 0.633
241.180840, 8.1151670, 17.65, 17.34, 16097, 0.609
241.183820, 3.6136180, 19.61, 19.57, 13984, 0.970
241.186760, 23.5517750, 18.99, 18.64, 15522, 0.562
241.193530, 36.5032150, 19.14, 19.53, 46196, 0.500
241.200570, 9.8409540, 20.18, 19.82, 14181, 0.478
241.212280, 36.3416740, 19.27, 18.89, 13447, 0.608
241.216450, 40.5667390, 20.68, 20.25, 9565, 0.503
241.226420, 10.1839890, 19.41, 18.91, 7304, 0.520
241.237160, 27.5750820, 18.67, 18.64, 20835, 0.677
241.238530, 39.3944770, 19.61, 19.74, 22805, 0.562
241.255630, 36.8223250, 20.17, 19.42, 6533, 0.581
241.278530, 6.9978770, 20.59, 20.11, 10493, 0.717
241.291460, 6.1221410, 20.33, 19.97, 8925, 0.853
241.299980, 4.3378000, 19.63, 19.15, 14070, 0.717
241.309200, 8.3201420, 19.85, 19.82, 21743, 0.371
241.314360, 0.9090170, 19.85, 19.33, 7762, 0.984
241.340040, 31.0299320, 19.66, 19.11, 12531, 0.399
241.343610, 53.3722550, 18.37, 18.43, 16508, 0.609
241.357780, 5.5235980, 20.25, 19.88, 12392, 0.708
241.377100, 32.4226040, 17.80, 17.99, 32041, 0.605
241.378430, 37.7412190, 18.07, 17.68, 9159, 0.709
241.384120, 13.2968580, 20.77, 20.28, 12402, 0.458
241.392350, 50.1139940, 17.77, 17.87, 25532, 0.600
241.399710, 39.5247980, 19.64, 19.76, 26209, 0.672
241.401050, 40.7207290, 19.95, 19.92, 23409, 0.595
241.422220, 5.8222170, 20.14, 20.17, 21837, 0.397
241.439390, 41.8009410, 19.94, 19.59, 13812, 0.553
241.439790, 46.1809600, 20.83, 20.45, 15760, 0.563
241.450120, 22.2634910, 19.68, 19.24, 14306, 0.461
241.460600, 6.1272380, 16.30, 16.68, 54902, 0.577
241.465650, 35.5398140, 18.50, 18.75, 33871, 0.488
241.477190, -0.4697800, 17.04, 16.62, 9260, 0.644
241.500790, 4.5436760, 19.75, 19.20, 7577, 0.469
241.536470, 26.3243000, 19.79, 19.31, 10671, 0.602
241.555240, 29.3339640, 19.85, 19.38, 11465, 0.713
241.556080, 29.1089720, 19.86, 19.47, 13699, 0.641
241.558560, 20.7149420, 17.84, 17.82, 27053, 0.580
241.567800, 40.7561770, 19.72, 19.29, 11795, 0.553
241.568910, -0.5977890, 19.00, 18.55, 15503, 0.645
241.571910, 47.1594710, 20.48, 20.11, 7930, 0.532
241.581130, 18.4489670, 19.75, 19.25, 9484, 0.644
241.583710, 53.5440400, 19.41, 19.54, 28047, 0.457
241.594770, 11.6819280, 19.53, 19.10, 8449, 0.415
241.605800, 51.8782850, 19.46, 19.02, 8058, 0.532
241.622880, 53.0797260, 19.66, 19.69, 24161, 0.626
241.631670, 25.1142030, 17.37, 17.40, 25873, 0.630
241.643230, 43.3131140, 18.93, 19.34, 50450, 0.499
241.643420, 18.8450440, 20.34, 20.14, 18414, 0.485
241.644200, 7.4103900, 19.23, 19.34, 27481, 0.481
241.649800, 20.3576240, 18.86, 18.45, 12983, 0.607
241.680140, 43.8889020, 18.81, 18.55, 15904, 0.539
241.683890, 6.8018330, 19.23, 19.05, 21203, 0.518
241.686990, 7.3372810, 20.19, 19.84, 13873, 0.747
241.698450, 5.1014000, 18.44, 18.36, 20707, 0.556
241.699160, 6.4460540, 20.34, 19.61, 6313, 0.547
241.699410, 52.1185910, 20.83, 20.28, 7732, 0.381
241.703910, 23.5945310, 19.66, 19.67, 22805, 0.429
241.706840, 10.4880850, 19.33, 18.86, 7922, 0.366
241.707380, 19.1358190, 18.90, 18.43, 7881, 0.507
241.711640, 16.9339290, 18.85, 18.45, 7858, 0.658
241.767190, 13.3859410, 18.90, 18.54, 15949, 0.517
241.774530, 39.0569100, 19.42, 18.94, 8884, 0.637
241.792810, 51.3081160, 18.01, 18.13, 25263, 0.624
241.809620, 23.7914250, 18.80, 18.49, 17585, 0.470
241.810350, 46.5508150, 19.46, 19.03, 8723, 0.672
241.811850, 39.1741860, 19.10, 19.21, 22795, 0.536
241.815870, 13.7200860, 18.12, 17.81, 8709, 0.984
241.830500, 26.3233270, 20.56, 20.23, 14668, 0.491
241.838220, 38.1296750, 19.08, 19.48, 52120, 0.564
241.846900, 30.1437760, 17.53, 17.64, 25688, 0.488
241.868650, 43.7203510, 18.63, 18.59, 23183, 0.609
241.882330, 8.2445600, 19.49, 19.02, 13081, 0.587
241.882950, 9.1261570, 19.00, 18.77, 16253, 0.545
241.883670, 30.9611640, 20.19, 19.84, 8765, 0.745
241.890040, 4.6136070, 20.03, 19.79, 17530, 0.682
241.899110, 53.3501910, 19.74, 19.79, 17853, 0.647
241.906140, 4.3301860, 20.28, 19.86, 15512, 0.547
241.908880, 43.9666780, 17.92, 18.20, 32204, 0.570
241.911980, 6.5153780, 20.83, 20.32, 12344, 0.495
241.915320, 9.5433340, 18.26, 18.15, 20861, 0.629
241.917420, 10.1533600, 18.97, 18.52, 10500, 0.830
241.919910, 18.3398840, 20.83, 20.36, 13166, 0.852
241.942560, 17.6224330, 17.04, 16.54, 11683, 0.738
241.969930, 10.8122620, 20.70, 20.25, 12854, 0.864
241.979420, 47.2854480, 18.34, 18.17, 17653, 0.544
241.990670, 10.0700070, 20.36, 19.95, 13173, 0.680
242.000810, 26.2947290, 20.16, 19.84, 15185, 0.483
242.008540, 23.7253320, 18.65, 18.22, 9278, 0.740
242.055300, 20.6475600, 18.90, 18.53, 15939, 0.431
242.077270, 48.0226940, 19.29, 19.29, 21640, 0.506
242.090120, 30.4067000, 20.25, 20.01, 15740, 0.603
242.092860, 8.7644430, 18.16, 18.44, 36000, 0.539
242.094420, 6.6898060, 20.62, 20.01, 12792, 0.446
242.095770, 19.2911420, 18.62, 18.24, 9179, 0.758
242.100550, 18.9847950, 21.12, 20.50, 9947, 0.867
242.111550, 19.4288850, 20.16, 20.07, 20818, 0.475
242.117960, 23.5031410, 20.10, 19.70, 12052, 0.883
242.130460, 12.1191190, 20.36, 19.94, 9189, 0.667
