RAJ2000,DEJ2000,umag,gmag,Teff,Mass
130.420280,19.572149,20.66,20.44,13221,0.927
130.422880,27.514688,20.59,20.28,10116,1.024
130.423470,5.188074,19.27,18.85,7621,
130.423470,5.188074,19.27,18.85,7613,0.611
130.441940,18.874456,18.49,18.54,24407,0.518
130.446050,5.028185,20.63,20.33,16492,0.532
130.448000,8.427126,20.19,20.09,6300,
130.456090,53.169787,20.39,19.95,12785,0.645
130.457700,44.756203,18.87,18.53,14474,0.665
130.462940,22.887830,17.48,17.71,27938,0.615
130.463240,32.805958,20.00,19.72,10149,
130.465850,46.708554,18.68,18.51,17653,0.535
130.470740,8.079766,19.69,19.23,13545,0.577
130.471570,8.193075,19.62,19.43,16237,1.140
130.473910,3.959004,18.80,19.15,44484,0.675
130.477760,10.010728,18.57,18.22,15131,0.547
130.479280,37.386637,17.71,17.69,14039,
130.482250,2.397377,19.56,18.99,6587,
130.492000,10.151937,20.38,20.31,22591,0.547
130.501000,36.427791,18.97,18.85,11096,
130.505920,15.661637,19.86,19.73,22510,
130.527270,44.236807,19.65,19.17,7761,0.568
130.546090,13.051930,17.75,18.17,66403,0.532
130.547090,46.305278,18.29,18.48,23497,0.618
130.554270,3.914226,18.94,18.91,12609,
130.562140,34.647392,20.29,20.38,14672,
130.564030,6.662742,20.01,19.58,12528,0.691
130.566890,13.618055,20.60,20.17,12880,0.607
130.568280,31.796182,18.39,18.53,27753,0.543
130.574180,22.916389,20.80,20.37,10056,0.533
130.574190,5.386415,20.85,20.33,11661,0.497
130.576360,2.725864,19.94,19.74,16964,0.664
130.577820,30.099726,20.17,20.21,23497,0.918
130.582100,12.357877,20.14,19.74,11929,0.485
130.586380,37.117147,19.27,18.82,11640,0.547
130.587120,43.745710,19.39,19.48,17079,
130.588990,54.809607,20.70,20.09,6304,
130.596410,37.983394,17.03,17.55,100000,
130.603680,33.068373,21.34,21.07,8125,0.897
130.603820,17.400681,19.97,20.11,22621,0.645
130.604310,42.755344,19.64,19.23,13469,0.482
130.612410,37.677805,18.69,18.30,10483,
130.617730,17.546787,19.95,19.77,16744,0.541
130.623610,52.904947,18.90,19.32,10911,
130.636580,52.704492,20.51,20.19,6793,
130.639040,10.301765,19.36,19.06,12284,
130.640090,14.239127,20.60,20.19,10542,0.823
130.649450,7.249408,20.12,19.61,11770,0.750
130.652940,27.642298,20.53,20.15,10864,0.736
130.666570,2.605964,18.22,18.34,45040,0.635
130.684440,33.422961,19.91,19.59,11795,0.951
130.685580,29.804366,18.78,18.36,15686,0.568
130.687190,29.912320,18.90,18.99,16722,0.669
130.688730,14.318702,19.90,19.76,16623,0.831
130.697930,7.555702,19.77,19.62,19303,0.714
130.701630,56.456323,19.38,18.89,9292,0.728
130.705970,33.645854,20.25,19.78,9962,0.563
130.717850,34.406188,16.34,16.06,18341,0.736
130.721000,9.374039,19.57,19.15,11316,
130.763110,33.208071,17.38,17.12,18077,0.482
130.764320,16.122055,18.41,18.44,16005,
130.766620,27.863796,19.01,18.87,10430,
130.771810,12.862190,19.81,19.33,13163,0.571
130.774770,39.701210,20.82,20.35,12525,0.691
130.776460,8.105908,20.43,20.27,18321,0.456
130.779320,32.662788,18.96,18.98,23875,0.504
130.780310,12.436150,19.88,19.33,6300,
130.783640,47.804426,19.54,19.73,30958,0.434
130.787430,3.305354,20.64,20.34,9962,1.073
130.795260,16.584057,20.08,20.02,24069,
130.800250,30.511800,19.70,19.29,10797,0.641
130.803120,36.029904,19.38,19.04,9578,0.892
130.808580,4.525460,18.20,17.78,11268,0.731
130.832800,45.214878,20.39,20.08,10234,
130.840020,54.239606,19.02,18.43,6906,
130.840060,54.239619,19.02,18.43,6875,0.463
130.841580,20.725046,18.48,18.17,14758,0.860
130.852430,39.530969,20.08,20.38,45161,0.631
130.854540,37.264369,20.78,20.03,11554,0.422
130.856560,26.805552,20.24,20.07,19012,0.396
130.867170,33.550101,21.92,21.67,6740,0.264
130.875990,9.743602,19.86,19.48,9486,0.673
130.882800,15.343349,20.41,20.00,7996,1.042
130.893320,22.902278,19.68,19.72,20878,0.770
130.894530,30.601030,20.69,20.34,9214,0.765
130.902030,34.201781,17.41,17.02,9189,0.809
130.907230,36.309000,19.15,18.85,14737,0.683
130.922930,40.554220,20.14,20.08,19905,0.458
130.938890,9.679022,20.63,20.17,9278,
130.947290,12.576075,20.26,19.74,13607,0.573
130.948630,4.771659,20.16,20.39,29116,
130.950130,32.202092,21.17,20.64,6802,0.729
130.952360,20.623167,20.74,20.44,11806,0.932
130.959200,15.640223,19.34,19.39,23431,0.767
130.961890,36.238763,16.90,17.03,22154,0.692
130.973480,17.774086,19.65,20.05,45202,0.648
130.973990,2.281780,19.98,20.31,52445,
130.985470,53.544738,20.02,19.61,7235,0.588
130.990480,11.940039,19.70,19.24,6829,
131.003420,5.384919,20.60,20.21,6300,
131.012790,46.063329,20.06,19.74,14664,0.712
131.018800,31.489979,19.54,19.71,18254,
131.024760,9.689553,19.84,19.30,7419,
131.032580,29.137227,20.87,20.45,8200,0.751
131.041500,13.079047,20.51,20.36,16321,0.733
131.071810,21.404048,18.53,18.42,19142,0.516
131.078030,0.886114,18.69,18.95,34146,0.508
131.078100,27.033884,20.07,19.58,7589,0.357
131.078400,2.501394,19.68,19.49,17254,0.789
131.096870,37.432398,20.10,19.62,10628,0.754
131.100330,61.552723,17.62,17.80,50000,
131.102130,10.845548,18.32,18.38,17772,
131.115600,6.247089,20.08,19.87,17765,0.706
131.126130,48.057640,18.40,18.35,19444,0.606
131.127870,10.970309,19.06,19.13,14758,0.781
131.143050,14.930454,19.20,18.83,9101,0.758
131.148880,13.857991,20.05,19.81,16279,0.564
131.151530,21.641442,18.42,18.13,16248,
131.171760,44.798876,20.73,20.47,16541,0.398
131.176350,10.127871,17.74,18.13,10182,
131.179790,4.350785,17.94,17.63,17488,0.682
131.190210,7.146725,19.81,19.88,16107,
131.192860,48.748048,19.93,19.41,6987,0.615
131.194760,48.100747,20.62,20.02,8621,0.505
131.195800,16.234435,17.92,18.15,28849,0.446
131.214400,19.996891,19.78,19.85,22909,0.340
131.223440,8.718411,20.05,19.68,10300,0.590
131.229670,15.825567,19.53,19.18,14776,0.847
131.233620,7.859051,19.66,19.61,13298,0.670
131.237470,82.385717,18.30,18.38,23024,0.599
131.240860,45.609115,16.44,15.96,9018,0.796
131.247520,45.985603,20.30,19.99,14758,0.841
131.256220,5.755338,19.04,18.56,12491,0.455
131.256990,32.806185,22.28,21.63,6581,
131.261290,41.263239,19.90,19.55,10125,
131.266800,54.261744,20.33,20.05,15045,0.644
131.292630,11.401559,20.44,20.01,13659,
131.309310,54.053227,19.75,18.72,6300,
131.320620,10.775655,20.68,20.42,10052,1.062
131.322080,32.835811,19.44,18.90,6886,0.889
131.327790,5.986598,19.53,18.04,6300,
131.345610,15.005656,19.51,19.35,17904,
131.345970,16.415999,20.08,19.82,17421,0.239
131.352620,38.032210,16.50,16.05,7955,0.579
131.354120,53.869128,19.71,19.33,10082,
131.354150,53.869125,19.71,19.33,10082,
131.359600,3.663697,20.67,20.31,13050,0.827
131.361140,53.280900,20.45,20.04,13302,0.572
131.372440,26.361404,18.49,17.96,11823,0.420
131.374940,29.121712,17.80,17.61,17936,0.639
131.380770,61.726790,17.75,17.50,10159,
131.384940,19.930399,20.60,20.14,12900,0.481
131.388900,9.223510,19.45,19.00,9114,0.582
131.391680,41.942973,18.89,18.50,8340,0.866
131.393410,19.716365,20.01,19.77,17108,0.511
131.396470,23.801674,18.76,19.00,10192,
131.405760,37.364223,18.90,18.73,10082,
131.407250,6.896172,16.52,16.63,22291,
131.407250,6.896172,16.52,16.63,22672,0.887
131.413230,22.957784,15.56,15.73,25793,
131.421360,31.493501,21.04,20.67,11390,
131.450430,40.012961,20.57,20.07,12432,0.530
131.464500,12.969560,20.47,20.04,10219,
131.473060,53.932885,17.60,17.31,15794,0.512
131.474190,25.869279,20.45,20.26,17272,0.461
131.477540,-0.535162,18.08,17.82,15691,0.568
131.480780,6.835543,19.39,19.17,17409,0.789
131.486310,18.565938,19.73,19.67,20152,0.733
131.495800,10.391915,19.69,19.37,15819,0.608
131.513720,31.187535,20.09,19.65,11268,0.824
131.522190,47.585270,20.71,20.37,11825,0.876
131.526480,45.976383,19.74,19.91,29560,0.556
131.532320,54.670215,18.45,18.43,24779,0.658
131.532330,54.670225,18.45,18.43,24149,
131.533720,1.498274,19.42,18.97,10275,0.785
131.534170,5.638321,18.15,17.90,37472,
131.534810,41.647974,18.06,18.35,37361,0.590
131.544580,14.913445,20.64,20.33,10467,0.748
131.544760,3.314112,20.38,20.30,18855,0.620
131.552280,47.405466,19.46,19.39,20347,0.419
131.562090,19.587599,17.99,18.08,18722,
131.562550,7.628014,20.34,20.04,10273,1.043
131.596940,1.163655,19.42,19.30,18778,0.827
131.599100,13.821612,20.50,20.39,22672,0.686
131.602990,10.401674,18.12,17.97,10926,
131.610100,7.640131,18.59,18.43,18997,0.576
131.610600,9.058403,19.81,19.69,19929,0.554
131.610920,23.434699,19.94,19.63,15859,0.539
131.616850,6.759124,20.24,20.05,16568,0.546
131.616860,6.759119,20.24,20.05,17143,
131.620410,10.960895,20.17,19.84,13326,0.567
131.635100,54.047591,19.09,18.96,18462,0.565
131.643510,6.102328,19.46,19.04,15162,0.537
131.655000,26.605033,19.53,19.34,7771,
131.663650,9.235218,17.22,17.57,41860,0.557
131.673000,21.445392,20.68,20.40,15236,0.596
131.681440,13.200421,19.80,19.56,17149,0.542
131.700150,45.216314,20.75,20.44,13333,0.494
131.706520,10.442184,20.30,20.27,21856,0.507
131.711460,31.842610,19.68,19.23,12946,0.591
131.718280,17.035766,19.00,19.35,54664,0.674
131.718660,5.026085,19.29,19.46,27111,0.898
131.726820,5.234129,19.18,18.56,6365,0.476
131.726860,5.234136,19.18,18.56,6411,
131.737070,44.268292,19.05,18.82,20056,0.478
131.739250,44.666234,20.14,20.12,20104,0.786
131.742300,24.211158,17.86,18.29,100000,
131.763440,3.209097,18.71,18.56,16918,0.967
131.784000,42.020328,18.32,18.20,19273,0.595
131.787960,45.126342,20.23,20.00,10198,
131.801580,35.720181,18.88,18.70,10584,
131.802060,20.078626,18.88,18.47,9047,0.764
131.817560,48.705658,17.89,17.91,50000,
131.821350,34.071580,18.84,18.88,22591,0.561
131.821560,6.976807,19.57,19.08,8803,0.459
131.823810,32.369291,18.73,18.75,14090,
131.830060,3.464239,20.52,20.34,17797,0.597
131.841000,35.529833,20.13,20.11,20639,0.475
131.868040,8.235996,19.18,19.21,24419,0.637
131.873280,0.435363,20.72,20.20,12903,0.709
131.877620,11.190846,20.67,20.19,16380,
131.885030,40.016575,18.79,18.47,10236,0.918
131.894780,9.951857,18.60,18.78,17201,
131.894780,9.951857,18.60,18.78,17684,0.702
131.914400,6.654171,19.55,19.24,15245,0.519
131.914410,6.654177,19.55,19.24,15004,
131.919260,3.003151,19.81,19.76,21230,0.491
131.925940,0.113237,17.81,17.70,30620,
131.945050,45.168430,18.75,18.28,11600,0.677
131.955070,18.504682,17.34,17.13,10094,
131.965050,28.520442,19.26,18.88,12562,
131.967600,7.501687,20.00,19.55,13340,0.532
131.980770,28.201297,20.41,20.49,9598,
131.987370,17.214936,19.80,19.41,12347,0.580
131.989880,36.446984,19.73,19.46,10582,
132.000000,34.697382,20.07,19.70,10739,0.856
132.004650,4.193250,20.23,20.04,17641,0.483
132.010400,8.362263,18.49,18.37,19482,0.577
132.035150,10.562658,20.48,20.29,19780,
132.041970,45.750423,20.56,20.17,7564,
132.054550,30.977770,20.04,19.99,19588,0.617
132.077440,33.295822,20.21,20.25,20152,
132.084250,5.678830,19.32,19.20,19788,0.493
132.085810,11.484740,19.79,19.65,19603,0.653
132.098040,3.537979,19.21,19.45,31619,0.487
132.113040,27.261789,19.08,19.07,6300,
132.116680,52.239574,18.43,18.14,10094,
132.127080,13.009521,19.78,19.63,19850,0.597
132.130560,27.459916,18.33,18.31,22125,0.546
132.140000,0.977785,19.14,18.77,6300,
132.147860,14.430702,20.76,20.40,13365,0.485
132.148700,6.480020,19.41,19.54,17962,
132.148700,6.480023,19.41,19.54,17715,
132.152600,19.284905,19.48,19.29,18000,0.603
132.154140,31.343939,18.20,18.17,11787,
132.180350,82.330406,19.70,19.78,14758,
132.187680,4.995075,20.13,20.11,23875,0.559
132.190230,21.679735,19.82,19.73,19142,
132.190680,19.017064,18.60,18.64,22291,0.542
132.192080,6.471212,19.84,20.13,44602,
132.192080,6.471215,19.84,20.13,40909,0.505
132.192400,19.466364,19.55,18.65,6300,
132.199380,3.880698,19.81,19.52,16143,0.463
132.200520,31.136625,18.88,19.17,34146,0.493
132.201570,7.927957,20.68,20.31,12386,0.612
132.201930,23.407533,20.41,20.04,15199,0.458
132.205260,46.222518,20.23,19.89,15785,0.530
132.205920,35.816083,18.48,18.12,10082,
132.209470,23.656116,20.25,19.87,11873,0.806
132.217070,39.078138,19.61,19.49,10646,
132.218180,5.026566,20.02,19.48,6518,
132.218190,5.026565,20.02,19.48,8862,
132.219110,42.276810,19.75,19.65,20413,0.660
132.224440,56.443074,19.21,18.76,9978,1.000
132.224440,56.443074,19.21,18.76,10028,
132.224440,56.443074,19.21,18.76,10133,
132.235580,6.540427,18.84,18.47,12553,0.612
132.239190,11.326072,20.18,19.84,13934,0.659
132.241170,0.476349,18.45,18.38,14429,
132.250650,1.072464,19.57,19.08,7723,0.612
132.265230,10.871808,19.98,19.80,17125,0.529
132.266870,10.480383,19.35,18.83,8111,
132.266870,10.480383,19.35,18.83,8180,0.457
132.271650,18.458589,19.73,18.98,6302,
132.277140,10.788701,19.65,19.51,19619,0.786
132.280290,11.657121,16.40,16.70,35518,0.456
132.289390,34.496586,16.20,15.74,7343,0.493
132.290300,43.845874,19.17,18.66,10797,
132.292220,4.757976,20.24,19.29,9959,
132.299450,40.613809,18.45,18.18,10157,
132.307090,11.560979,20.56,20.05,9762,0.766
132.315100,9.298944,20.54,19.94,11778,0.481
132.317430,1.622574,19.30,19.45,27347,0.492
132.318850,30.502889,19.62,19.50,16337,0.994
132.319560,10.758370,19.03,19.22,28475,0.592
132.344520,14.434438,18.28,18.59,36842,0.410
132.355640,41.979359,20.13,20.23,15780,0.417
132.359390,38.998186,19.27,19.08,17828,0.583
132.363290,36.913429,20.51,20.23,14298,0.841
132.369090,12.275616,19.78,19.43,15081,0.463
132.371260,28.955654,19.52,19.51,12686,
132.394650,41.244315,20.07,20.00,11444,
132.401670,22.961722,19.57,19.10,7328,0.669
132.402150,29.442278,19.98,19.82,16248,1.017
132.403390,22.798604,19.75,19.72,18694,
132.407390,56.330354,20.39,20.11,10008,
132.407390,56.330354,20.39,20.11,10602,
132.407390,56.330354,20.39,20.11,12299,
132.411880,14.917555,19.25,18.89,8649,0.967
132.419020,6.918680,19.95,19.68,20496,
132.447430,29.622557,18.27,17.84,12463,0.601
132.452600,33.323645,17.06,16.61,7453,0.541
132.456760,9.398163,18.15,17.72,8514,0.671
132.462940,55.587413,15.99,16.19,28653,0.558
132.466330,7.186932,19.13,19.54,42748,
132.466340,7.186932,19.13,19.54,52886,0.622
132.471230,10.939234,17.76,17.94,29947,0.770
132.472390,0.178631,20.24,20.18,14776,
132.474930,18.609423,20.44,20.09,10157,
132.476130,20.391381,18.92,18.89,21837,0.701
132.493010,9.646593,18.75,18.62,8685,
132.493020,9.646589,18.75,18.62,8451,
132.514170,5.291326,20.26,19.72,10313,0.514
132.514180,5.291316,20.26,19.72,10746,
132.520990,27.235896,20.10,19.86,17573,0.572
132.524360,82.673292,21.50,20.62,6309,
132.536220,8.914082,19.09,18.70,11033,0.830
132.539540,14.187890,18.55,18.55,22460,0.613
132.545190,22.593831,20.27,19.93,11705,0.701
132.545760,13.501764,19.61,19.17,7627,0.506
132.551820,19.310042,20.15,20.00,19142,0.685
132.596040,-0.259819,20.02,19.63,10467,0.675
132.604160,37.181379,20.08,19.67,13183,0.582
132.607700,19.277645,18.66,18.35,15990,0.588
132.618090,27.332293,17.16,17.12,20639,0.599
132.621740,6.011354,19.43,19.78,61689,
132.628820,7.146473,20.50,20.12,14165,0.599
132.634290,39.626488,18.18,17.74,10682,0.718
132.639800,38.454766,17.48,17.32,17898,0.838
132.644240,16.676675,19.88,19.90,23333,0.549
132.647190,8.865050,20.06,19.79,17067,0.474
132.651660,0.367177,20.16,20.11,20538,0.489
132.652210,21.648477,18.43,18.37,22076,0.612
132.670830,27.372557,19.80,19.81,15389,0.821
132.688380,11.098162,18.60,18.78,14197,
132.688380,11.098162,18.60,18.78,13519,
132.688810,8.362926,20.02,19.67,13977,0.723
132.692350,7.972407,19.07,18.65,13183,0.669
132.696600,37.160190,20.00,19.94,14359,
132.700770,10.300244,20.51,19.99,9859,0.710
132.703580,60.256582,19.05,18.62,6420,
132.704070,5.351897,19.38,19.41,23366,0.688
132.715020,4.084490,20.38,19.79,11431,0.363
132.716570,32.478661,18.96,18.96,22076,0.719
132.717610,3.745518,19.75,19.96,59364,
132.719930,5.026346,20.24,20.36,27708,
132.719940,5.026345,20.24,20.36,25767,0.463
132.721150,56.277368,18.25,18.01,16879,0.722
132.721150,56.277368,18.25,18.01,16476,
132.721150,56.277368,18.25,18.01,15789,
132.741720,34.943799,19.14,18.76,13077,0.613
132.744940,1.053761,20.55,20.25,11050,0.793
132.755460,18.060932,18.31,18.12,17592,0.655
132.764070,31.994711,20.65,20.24,7219,
132.769650,57.141896,20.01,19.70,17172,
132.769650,57.141896,20.01,19.70,17524,0.534
132.769650,57.141896,20.01,19.70,15268,
132.771390,25.125815,19.58,19.10,7348,0.520
132.775530,12.032734,17.34,16.98,14078,
132.780410,3.512791,17.35,17.44,23323,
132.780420,3.512789,17.35,17.44,22836,
132.784670,2.795119,20.23,19.77,14173,0.466
132.789280,33.549622,19.85,19.80,20513,
132.793580,25.700606,20.47,20.17,15427,0.538
132.798070,18.908134,20.57,20.20,12785,0.721
132.809120,3.683511,18.59,18.48,20930,0.694
132.809130,3.683511,18.59,18.48,20775,
132.812750,36.509600,19.29,19.08,18947,0.815
132.813460,45.507765,19.96,19.32,6300,
132.814310,27.232031,19.64,19.42,17004,0.506
132.819280,25.134585,19.26,19.38,16374,0.906
132.825580,14.292121,19.12,18.68,13433,0.485
132.837960,35.791064,18.84,18.39,9547,0.667
132.842580,11.268928,20.46,20.26,17201,0.586
132.857260,5.588968,18.28,18.31,22940,
132.857260,5.588972,18.28,18.31,22703,0.681
132.867380,6.097546,17.16,16.75,11321,
132.867380,6.097551,17.16,16.75,11265,0.712
132.871460,19.868201,20.07,19.67,8753,
132.871770,8.532195,20.83,20.41,9994,0.493
132.874470,22.159099,18.87,19.15,31402,0.504
132.877390,35.521554,20.28,19.79,7581,
132.880950,0.560755,20.18,19.72,6374,
132.881410,45.340187,19.12,19.29,27662,0.543
132.883300,12.881399,19.52,19.16,13404,0.592
132.891430,54.433683,17.82,17.61,10102,
132.893970,36.354759,19.41,19.01,9217,0.655
132.895330,11.704947,19.28,19.51,32474,0.635
132.900900,1.912494,19.09,19.17,23398,0.477
132.901480,4.943763,19.41,19.15,17207,
132.901480,4.943766,19.41,19.15,16138,0.674
132.920140,-0.289071,19.92,19.79,18674,0.584
132.923860,5.647817,20.38,19.89,10116,
132.925700,18.448127,18.91,19.03,10080,
132.927960,4.652813,19.09,19.05,21106,0.581
132.936520,26.179399,19.25,18.95,11759,0.895
132.949120,31.066910,20.61,20.22,9564,0.656
132.952300,9.843121,18.45,18.85,71287,0.633
132.952320,9.843124,18.45,18.85,70195,
132.968610,34.195241,20.14,19.86,16907,0.542
132.970810,19.863000,18.69,19.06,56125,0.828
132.973680,6.427166,20.63,20.47,18071,0.730
132.974140,15.456928,19.65,19.42,11300,
132.976890,7.927996,19.47,19.50,23475,0.579
132.997150,53.427873,18.82,18.69,10746,
132.999750,5.249065,19.74,19.31,9709,0.911
133.008090,29.861768,20.16,20.00,18361,0.852
133.008630,11.900044,18.76,18.09,7165,
133.009220,3.803151,20.21,20.43,28410,0.544
133.009230,3.803136,20.21,20.43,29474,
133.010180,21.510139,18.10,18.22,24803,0.582
133.015880,2.845682,19.63,19.59,20887,0.609
133.017420,18.043614,19.76,19.36,15287,0.533
133.022880,3.237219,18.51,18.54,15413,0.860
133.022890,3.237215,18.51,18.54,15135,
133.026040,5.247068,21.00,20.46,9598,0.452
133.036870,6.698721,20.66,20.45,8347,
133.038160,84.197312,18.14,18.26,28800,0.554
133.049540,12.525899,20.79,20.29,10662,0.475
133.050390,5.437266,19.62,19.20,11735,0.660
133.051180,5.488378,17.99,18.10,24840,0.566
133.056230,1.285259,19.47,19.68,33028,0.436
133.060230,-0.545554,20.74,20.41,14314,0.516
133.066270,4.781167,18.59,18.59,25519,0.487
133.069600,6.992112,18.45,18.01,7225,0.605
133.069900,61.040419,18.82,18.83,19558,0.627
133.074480,17.130091,19.71,19.79,13778,
133.075730,17.620197,19.90,19.46,8624,
133.078440,9.064569,20.11,19.76,16856,0.412
133.079350,0.071126,19.50,19.39,11128,
133.080630,2.055267,20.54,20.15,10785,0.619
133.081570,8.357247,19.52,19.28,16639,0.594
133.097220,32.445072,24.60,24.00,17987,
133.098980,7.223905,21.01,20.20,6300,
133.099490,25.267414,20.60,20.25,9707,1.119
133.100120,11.255796,20.65,20.03,6300,
133.101510,42.585477,18.91,18.78,18625,0.748
133.101850,14.552278,20.52,19.35,6300,
133.107160,7.761187,19.94,19.69,18448,0.624
133.110810,30.314203,18.34,18.43,23662,0.596
133.115810,5.139696,20.34,19.94,16650,0.570
133.115830,5.139684,20.34,19.94,15305,
133.122800,1.723277,19.61,19.27,15819,0.499
133.137230,37.101543,20.01,19.78,17452,0.475
133.137230,37.101544,20.01,19.78,16232,
133.147640,23.278968,19.44,19.44,12435,
133.157000,34.803428,19.38,19.35,13295,
133.158350,9.782572,20.43,20.09,10988,0.694
133.162850,30.331554,19.49,19.34,17373,0.516
133.165240,4.467909,19.09,19.04,11060,
133.176490,1.246567,18.61,18.28,16546,0.584
133.191490,26.818431,18.47,18.31,17361,0.591
133.195310,10.089762,20.61,20.32,10135,
133.206180,7.900809,20.14,20.05,21631,0.690
133.216230,23.127913,20.05,19.65,14185,0.594
133.220260,51.712978,18.82,18.35,7971,0.382
133.221780,27.439152,18.27,17.43,6300,
133.229220,18.837075,18.39,17.96,7892,
133.232110,2.007114,20.23,19.82,19929,
133.232510,34.223815,20.04,19.98,21951,
